,lvl_x1,lvl_x3,lvl_y1,lvl_y4,lvl_y7,lvl_z1
0,0.7365787515263614,-0.020048024013764643,-3.48054723378403,0.0032256237735271004,0.00016913849048960782,3.445492181114299
1,-0.2814382398878901,0.0015701200056383808,-1.3501064422904594,0.0013159881128164503,-0.00023320440000067745,1.3812673070816814
2,0.2507756983035088,0.013722045739529863,-0.25898111190962053,-2.131671552239553e-05,2.86157301738706e-05,0.41333950181311047
3,-0.011138532863647401,0.006686683552734165,-0.06640070654574182,-0.0018647564368263097,0.0005915379645911696,0.13832720321625983
4,-0.3314215938801974,-0.0027691663446565164,0.37561531379366125,-0.00046353799913411537,-0.0002768250223968394,-0.29580199569922166
5,-0.38132548202404176,0.0073130272179751125,0.5594498544078884,0.0015451482870257895,0.0006752534666185497,-0.5939427627725362
6,-0.2688388863960474,-0.012659523796837978,0.4144368812946042,-0.0013554071625104963,-0.0001849345277648303,-0.3316030368577321
7,-0.2108562266165168,0.0076516190889790335,0.6832385338056196,-0.00034926633281294223,-0.00029047093415353483,-0.647811520206741
8,-0.19381044127091443,0.0018264517929289551,0.7568732652243012,0.0035051409970669337,0.00023895971174913686,-0.6627815714066946
9,-0.13316327452495094,0.0015565422545479068,0.7901491829512298,-5.0270593188574315e-05,0.00010674688591251212,-0.7341887705684339
10,-0.026693018659047506,-0.0027764504491843084,0.8013307784040259,-0.001142852966196623,0.00012305297105598298,-0.7463286368013285
11,0.010843235770301376,-0.009849843004720004,0.6872028982963947,0.0002451375577999733,5.760400894103258e-05,-0.6525782318968973
12,-0.04517629234079724,0.003151892377041964,0.5179942561979214,0.00020668538540065843,-0.00016200328195878008,-0.5170224864210164
13,0.12697811338437287,-0.00048780268459232816,0.5355617738738503,-0.0010925186125035381,-0.000330947422884149,-0.4521297941273028
14,0.16655565090674015,0.004536803719854029,0.32316095739721024,-0.0033221030026226515,8.154700322084123e-05,-0.24938615586951488
15,-0.157757355851283,0.001529699602305038,0.20213251005715382,0.0014988617994631487,-9.094286166557202e-05,-0.19213403863473943
16,-0.492830474535479,0.002398853916205776,0.17855118520437854,-0.0003881489222580696,-0.0005491728787339255,-0.22239171171622663
17,-0.43823692469132336,-0.006361068993094843,0.11456777236734317,0.0011366694173554066,-0.0005409836785606169,-0.2155398766941887
18,-0.3092364471237032,0.003198596169309735,0.14946210225905304,4.8393758133662744e-05,-0.00022549488901496092,-0.15902171803599643
19,-0.30727901306204797,0.0027146586362884625,0.20128773140229025,-0.001318568514276832,-0.00030354410112159004,-0.22768719007688556
20,0.09489668323267002,0.004763044896354356,0.0822681344135709,-0.000536531650396355,-3.066106203204204e-05,-0.040142940339637584
21,0.1009789032416669,-0.00219598880454357,-0.2698453940867385,-4.9393285041917864e-05,-0.00025517804509784386,0.26554918772227504
22,0.11310501046063832,0.008461469956852843,-0.23175012230066158,3.97623455518491e-05,1.2342927050301823e-05,0.2799835415626703
23,0.417296675344718,0.00948724229086357,-0.16811713064958086,-0.0003763524476013771,-0.0007010460833131979,0.20643922071792828
24,0.5595711593719715,-0.002482316663593126,-0.3940389503332766,-0.000363859121484732,1.65550672732765e-05,0.5020005716876593
25,0.39916652510052303,-9.996186999958e-05,-0.599515943132631,0.0008952396412575174,-0.00016001745579051762,0.646830549939954
26,0.009216731357027394,-0.00025276039174878894,-0.05287926452524142,-0.0005100816724564469,2.77810176118214e-05,0.05215531233303947
27,0.9187789733953942,7.360635743848543e-05,-0.08005927335306078,-0.0006087103486620774,-0.0006156791287708632,0.31563610274257425
28,1.0194830235972203,-0.001966977925203546,0.43168094485346103,-5.6629527932818e-05,0.00035059843452942897,-0.7367038272053841
29,0.6616492147671406,-0.004172556604638313,0.4543324875744177,0.003809967662873382,-7.868412891807127e-05,-0.9908711391167871
30,-0.7572459276487563,-0.005899908117451444,-0.14915815168734883,0.008320634233999943,0.0005403714592463645,0.11929106324109899
31,-0.6484911097657539,-0.0010523395710500657,-0.591487953899894,-0.0005777551224758615,-0.0003479430300430944,1.0292246900095894
32,-0.9909803725846595,-0.000536319192581959,0.12597628971395947,0.0035932091384364984,-0.00024588434041576457,-0.3547351921985464
33,-1.198586609415725,-0.0016339809000251442,-0.16799119683943162,0.0031851055484471364,0.0005423640968050261,0.23951938401207273
34,-1.0492586945041689,-0.0010489918066869095,-0.8647400270342173,0.002965671290588503,-0.0003284720224010162,1.6421597177636993
35,-0.530042605854918,-0.002611554042990351,-0.523232461005854,0.001779870716120624,-0.0006569548858419568,1.043010490567761
36,-0.19185384796866575,0.007085286863130687,-0.3215134938577444,-0.0031738725874352666,6.813738192295392e-05,0.5648009479320624
37,-0.15533753680610213,-0.0041984847548289465,-0.966951588813371,0.004703439552531961,0.0002650306137099151,1.9504343330975518
38,-0.43189702862304163,-0.003332545645399102,-0.3382316249107416,0.0006590229964482887,0.00039627434913233763,0.5897761566571197
39,1.2041479889973314,-0.03293503704684168,-0.40560437179089953,0.0009198999270777599,0.0003154883711434876,0.7719222347265969
40,1.2962711034341399,-0.0009624920629569815,-0.16096251209768575,0.0007030372464937454,0.00030220596284070067,0.5002830372192042
41,0.12497530836668252,-0.0031843561673949184,0.1845469865237449,0.0004261084027044055,-0.0002803178304741227,-0.32353878164766275
42,-0.3108306854287713,-0.0001264799745903854,0.47683831863712306,0.0011019583615544037,0.00027758676366999575,-1.0550955199630574
43,1.7730129528320344,-0.0013828968420646806,-0.3841162753302465,-0.0005084480479020567,-0.0006907839299734972,1.0282352037967295
44,1.0598692281708635,0.0025829300550136657,-0.8935225527033838,0.0027521266913841623,0.0005693435712926722,2.019850296361502
45,0.7217863122801663,-0.010840246488292736,-0.6262274615832119,-0.0011842832357283365,5.076021921478771e-05,1.439992988749351
46,0.3361407704334552,0.0010549178228923856,-0.5012500329115318,-0.00041771146599644415,0.00019133536485538456,1.1420551284793523
47,0.8157743036338664,0.00206836593110351,-0.31576514535243283,0.0006469906309868834,0.0007706681569984349,0.8134942895342991
48,1.1969868133493449,0.0029113800057225716,-0.7688392819388433,-0.0014823184141136004,0.0009705325054491076,1.769867451659498
49,1.0792068450519914,-0.004952132785121444,-0.4886347131905153,-5.818791100269645e-05,-0.00016116538517828367,1.2783356197554383
50,0.8893692857769153,0.0019409224639719128,-0.428715244372542,0.00029821389164206663,0.00050410502477717,1.104714699443571
51,-1.7727714879333583,-0.006226278529705026,-1.3275192908156457,0.007242437633289968,-0.00019868352219224228,2.1993994181234497
52,-1.8166942034626807,0.0011755710407872393,-0.3754861479093368,-0.0019565206865136803,-0.00018835161962129062,0.5620439773715006
53,-1.6183939634915296,0.0007934346788078507,0.10409413973016858,-0.00422363534105374,0.0004847286909881688,-0.48463422892379865
54,0.029554366304898844,-0.0027850848465793884,0.8773420597365872,0.003668841720969536,4.084216200076987e-05,-1.7080398085242379
55,-0.2993576481728076,-0.003502014347410348,0.47022832984818946,-0.003941749813204382,-0.00012640138706885087,-0.9968730509903297
56,-0.43685980916947836,-5.821469924746731e-05,0.5388133475644248,-0.007176381741035661,-0.00020967747965576096,-1.113711188336103
57,-0.7487566328371331,0.00351091314086658,0.07489655014644261,-0.004048485358989241,0.0010371839992344804,-0.09108247109445078
58,-0.2064005894115355,0.0011674819344819516,0.3781043826705733,0.00012505544706904853,-0.00014191066384874694,-0.6705412899870149
59,-0.6670379901764837,0.007191224428123008,0.3123161887171981,-0.010048332691236794,0.0009006194131001726,-0.6343556509551401
60,-1.0468921104729956,0.0020295611078229056,0.034725972223069335,-7.66443025287759e-05,2.0620772296308884e-05,-0.038667383731745684
61,-1.0492870342856724,-0.0015385950462549675,0.0022635213007535155,-0.002095449759121984,0.0003006980429992332,-0.1275962302969327
62,-0.8282524533256964,-0.0021043927316560167,0.033481816204923374,0.010457322916803255,0.00019390356706646718,-0.17187897573140734
63,-1.2249857950877825,0.0024386203866533143,0.09866928902489358,-0.0028821909988778114,-0.0001221911267403671,-0.2991273414352418
64,0.5383531178522095,0.0042484340892418255,0.3005215026769079,-0.013008226063429794,0.0003344835529142713,-0.6292774810983358
65,5.376847137472612,-0.010575251412605395,0.9310921854614879,-0.007627930966275991,-0.00047243197203847677,-1.7685033383065345
66,1.2380493933911196,0.005318347242090658,0.8594255436588769,0.0020652163281644526,-3.929847569166763e-05,-1.6528050506410594
67,-0.4682071001082185,0.00027505305318069014,0.2637658958408216,-0.0008436578359487107,0.00031006440376573735,-0.4436766491821502
68,-0.6357381228754301,-0.003193250640629761,0.08635684240922885,0.0029042923105373386,0.000521324922799839,-0.2572406121443192
69,0.04213089060707165,-0.0009079243487588293,-0.0214153598202743,-0.0009338069014761608,-2.371128989332534e-06,0.05049761069748468
70,-0.6827311999135276,0.00905454971345532,-0.7388515518343496,0.007776670103577378,0.0003854003420857305,-0.020475212204363255
71,0.5378479551618635,-0.0036106497292893547,-1.2357519995506154,0.009159722830138143,-0.001448108100658165,-0.12326612764979532
72,-2.4090839469686247,-0.014903692465219144,0.5729248752868585,-0.0025401787891406935,-0.0006167592364451055,0.16745874540617187
73,-1.8434609899186192,-0.0001239534926897424,0.7216319957200558,-0.0002587657156438827,-0.0004138401008025024,0.14298197884520525
74,0.4478106732303248,0.0009803281051125336,0.6453888346962063,-0.004494374390231868,-0.0003009279668345143,0.10276126175708368
75,4.760079526235713,0.020827184852990524,-0.4519461001198078,-0.003978452880023676,8.473995266237858e-05,-0.31582655985119307
76,2.6400915388700343,-0.0015797923370434932,0.407990758781619,0.0003786169591129213,1.5703558776025062e-05,-0.05830270215177303
77,2.686307652143386,-0.014491178767540636,-0.036119025788763616,-0.008040457297972042,-3.52894967799121e-05,-0.26395733816477773
78,7.138063277566893,0.02244347844511062,-2.11309143647341,0.002220746241068611,-0.00026448638617145807,-0.5749013359870637
79,10.39731130971183,-0.002380636342892245,-2.7800182357655383,0.003915940252487167,-0.00012687013980091632,-1.1878124230213876
80,0.836600525848067,-0.013731043993545222,1.110508303321976,-0.0011298277454293898,-0.0001013393225183087,-0.0672327065226805
81,0.15235104034164818,0.006092597654437527,0.7336918004323585,0.0023276100891457562,-0.00014573215146254374,0.10718005434689215
82,-1.5826029696217745,0.0077183461006139755,-0.24140766594911836,-4.685622712450278e-06,-0.00013978282101709196,0.08600668238125682
83,-2.1051407877919055,-0.037348705144097515,-2.2399553782489754,0.02938452573618514,0.00029912763167183105,-0.07636497797491354
84,-4.048454335053276,-0.061221224005022605,-1.4658706316823318,0.005250246968792065,-0.00033848622749174206,-0.13467514242738907
85,-4.175518493149576,0.0032289607122227434,-0.3786136841681396,-0.0006372293305096984,-0.0005403834369380177,-0.06792308250527217
86,-2.7555923339258594,0.002005695675079366,1.0801828566136225,0.003711472449282486,0.00032923248842022104,0.36778380615144357
87,-1.946974411874023,-0.0009881623375699968,0.5313851557216437,0.002978044684836013,-0.0006462280154298009,0.23945453258803498
88,0.09739522932467941,0.03098847777328946,0.08242761131347098,0.005918013070177149,0.00020021031114725015,0.32819988356394547
