,tempogram_x9,tempogram_x1,tempogram_x4,tempogram_x5,tempogram_x6,tempogram_x7,tempogram_x8,tempogram_x9,tempogram_x11
26,0.5219222299836155,0.7119419530541516,0.5551817003608174,0.5459695966930862,0.5399886030139845,0.5339858836997081,0.5279631805227135,0.5219222299836155,0.5097925025871982
27,0.5147229834447115,0.6995244605638645,0.5520552097277158,0.5384647552179413,0.5325595624165814,0.5266330578284663,0.5206869603050329,0.5147229834447115,0.5027482160190512
28,0.5829287206148028,0.7342412705945747,0.6155087343656779,0.6102367079531068,0.6034413353279764,0.596623570592853,0.5897853793978884,0.5829287206148028,0.5691677975246692
29,0.5388891977976706,0.7134702257357776,0.5715991101914879,0.5639171522916039,0.5576907517382561,0.5514427552743696,0.5451749701556327,0.5388891977976706,0.5262708638138199
30,0.6112680423036058,0.759147659182794,0.6506534056279729,0.6399473342419442,0.6328104258781324,0.6256502000061003,0.6184687200641327,0.6112680423036058,0.59681727782861
31,0.3679908794433064,0.649755662445675,0.3884628441061398,0.3842703280358829,0.3802264395568206,0.3761644374626059,0.3720855191035573,0.3679908794433064,0.3597592014480547
32,0.4217420770468246,0.6210409235382092,0.4388796372541952,0.4408781884321836,0.4361209050535705,0.4313448634826667,0.4265514574617251,0.4217420770468246,0.4120809317154614
33,0.6271778351549568,0.7464122114154669,0.6675920016294025,0.656896073604602,0.6494984280001458,0.6420780875960349,0.6346371825732094,0.6271778351549568,0.6122122575322757
34,0.3516333311390973,0.6450373263588064,0.3766305710744646,0.3670833342417424,0.3632463208808189,0.3593915566698215,0.3555201809867229,0.3516333311390973,0.3438177452621145
35,0.5805758551843243,0.7390485189993526,0.6092395370636449,0.6077478465222642,0.600986506054775,0.5942027574320333,0.5873985571950251,0.5805758551843243,0.566882707366871
36,0.6492664933168683,0.7666722115903976,0.6829292630038662,0.6801692068992256,0.6724756971990826,0.6647592688557618,0.6570221332664173,0.6492664933168683,0.6337084644453129
37,0.7053924831180844,0.8014078269157259,0.7352529936903734,0.7394008521335766,0.7309309808634707,0.7224380158386183,0.7139243792338165,0.7053924831180844,0.6882835047755037
38,0.3749162119306453,0.6423316182049005,0.4048281324868668,0.3915570424641503,0.3874229523665514,0.3832706360838488,0.3791013159929726,0.3749162119306453,0.3665035157913536
39,0.5403323804945737,0.7221594260591019,0.5750312607978202,0.5653953908015168,0.5591605139857078,0.5529038471640259,0.5466272010321414,0.5403323804945737,0.5276954028432793
40,0.3996397287924331,0.603080090427743,0.4254126710950352,0.4176950889232517,0.4132070763929041,0.4087009679916196,0.4041780808585084,0.3996397287924331,0.3905218654102828
41,0.5013103937206079,0.6886163795227817,0.5099963094475242,0.5244771951156999,0.5187146521208096,0.5129315545858614,0.5071295782697228,0.5013103937206079,0.4896270523377968
42,0.6443820911301372,0.828704275664727,0.68787860510995,0.6745378681152594,0.6670341497684974,0.6595055006384033,0.6519540928534271,0.6443820911301372,0.6291849228622077
43,-1.4899819196100017e-17,0.3748097916295008,-4.695383529132049e-18,-9.000791406620101e-18,-6.188209345722337e-18,-3.1967910559831797e-18,-2.4718983407672897e-17,-1.4899819196100017e-17,-2.5905693710854507e-17
44,0.679357574666363,0.803335151212984,0.7134261214539817,0.7117500517553764,0.7036852486557813,0.6955966918446529,0.6874866979702945,0.679357574666363,0.663051120122863
45,0.6275312472261879,0.7553870948857001,0.6575268014509812,0.6572898466009897,0.6498819676857391,0.6424514879335335,0.6350005396744214,0.6275312472261879,0.6125460822636809
46,0.6721901803082263,0.7935073131345792,0.7023643007332537,0.704239671505266,0.6962602627433622,0.6882573513934067,0.6802332295299657,0.6721901803082263,0.6560563827595555
47,0.5313522967914973,0.7235665023590729,0.5608721206272053,0.5559335366069802,0.5498189969088303,0.5436827595450029,0.5375266021499207,0.5313522967914973,0.5189562986730072
48,0.6112399517253331,0.7788312082003487,0.6463649969498764,0.6398119877382336,0.6327025685486377,0.6255693848740543,0.6184144953718558,0.6112399517253331,0.5968400692989925
49,0.584896197368013,0.7385685670846764,0.6288374166875595,0.6122490364629626,0.6054428711258868,0.5986140304173233,0.5917644846336816,0.584896197368013,0.5711112148793658
50,0.6788715397785712,0.7957187293713108,0.7213670851765768,0.7112185044684834,0.7031652094081807,0.6950880756953134,0.6869894174366524,0.6788715397785712,0.662587296943968
51,0.6638894219751785,0.7850366629025568,0.6952359448747896,0.6955569293170937,0.6876725130416016,0.6797649483294866,0.6718364994854861,0.6638894219751785,0.6479483536298516
52,0.5162835769188191,0.7033385742065017,0.5616448721964441,0.5400136682104021,0.5341120327629914,0.5281886596046583,0.5222452692008294,0.5162835769188191,0.5043121188687236
53,0.6431146986188556,0.7846712858828163,0.6811959116557861,0.6734818023860427,0.6659234400204538,0.6583413501316907,0.650737712414312,0.6431146986188556,0.6278191852571596
54,0.7090431734166686,0.8301331166843923,0.7586712234864983,0.7428889906299795,0.7344621096374379,0.7260105680493831,0.717536785816495,0.7090431734166686,0.6920060473291496
55,0.5277744653530213,0.7083888781880233,0.5488032179894565,0.552224076341767,0.5461420160324949,0.5400385502805872,0.533915446211616,0.5277744653530213,0.5154458874601384
56,0.4947272283813708,0.7060605411556217,0.5299931295810875,0.5173441396916689,0.5117202685226737,0.5060750650163468,0.5004101721815937,0.4947272283813708,0.4833137144437003
57,0.7122343369791407,0.8189175202774174,0.743113492611582,0.7465534575447169,0.738006333931803,0.7294358111073119,0.720844333901428,0.7122343369791407,0.6949684664432372
58,0.3824417699747568,0.649662334394717,0.407185243029692,0.399467507433846,0.3952373917554837,0.390988897947833,0.3867232751916019,0.3824417699747568,0.3738360818432316
59,0.548893273886068,0.706996216438296,0.5773626946392896,0.5744705706893932,0.5681068698906572,0.5617215247555266,0.5553163799155153,0.548893273886068,0.5360004976484277
60,0.5303391099243081,0.7053431320577216,0.5729378844285236,0.5548536093636831,0.5487558357526067,0.5426363132374014,0.5364968153036425,0.5303391099243081,0.5179761172154326
61,0.5774155756932321,0.7371863706247997,0.6107938534923082,0.6044010821851211,0.5976864379996609,0.590949343823985,0.5841917438524797,0.5774155756932321,0.5638152480028813
62,0.6060167215883722,0.7607179778555228,0.6489032167095299,0.6344091861393418,0.6273439569583993,0.6202554417180614,0.6131456843118521,0.6060167215883722,0.5917092878317491
63,0.5868249750488068,0.7306385908468749,0.620848779704639,0.6143773960623418,0.6075207351577078,0.6006417914681956,0.5937425465590667,0.5868249750488068,0.5729427115779812
64,0.7358257081942299,0.8366241510132363,0.7725195436876322,0.7713371040651136,0.762492669452704,0.7536242746735979,0.7447344482737512,0.7358257081942299,0.7179615001779502
65,0.7181497841248041,0.8334842813212148,0.7552582210938881,0.7526258385429171,0.7440405840942798,0.7354311854792897,0.726800102288864,0.7181497841248041,0.7008011859234924
66,0.4958284163321492,0.6835713808165804,0.5311707529693689,0.5185790535768837,0.5129212877174015,0.5072424934461565,0.5015443211348538,0.4958284163321492,0.4843499636561466
67,0.4840100234657937,0.6713475124333562,0.5385723793274128,0.5061567469093677,0.5006496417315227,0.4951217479823444,0.4895746739818287,0.4840100234657937,0.4728343813248097
68,0.6756600668910729,0.7855679549988206,0.7098982867412712,0.7079439259104242,0.6999056632918245,0.691844062745509,0.6837614313021759,0.6756600668910729,0.6594102802910045
69,0.5075696212536325,0.6772795231908337,0.5374725202815942,0.5310245499449043,0.5251903655855364,0.5193353523548094,0.513461207063376,0.5075696212536325,0.4957408641353572
70,0.5927048422674728,0.7464994574593438,0.6269153064987097,0.6204910671538888,0.6135765453245009,0.6066393353247815,0.5996814367505722,0.5927048422674728,0.5787034971570976
71,0.4636039687088121,0.6950447739397615,0.4973283043557149,0.484605319766492,0.4793846410845583,0.4741431697092002,0.468882436591121,0.4636039687088121,0.4529999132831828
72,0.7157210465169127,0.8135269822803846,0.7536549775282027,0.7501559030958322,0.7415803569293719,0.7329810640275146,0.7243604790414181,0.7157210465169127,0.6983953611094197
73,0.5359568727840461,0.7062704971251329,0.5722374682708824,0.5607771785336599,0.5546029856714191,0.5484070084946212,0.5421910413158059,0.5359568727840461,0.5234410539539126
74,0.5933480982631282,0.7525315593125037,0.6424425514346198,0.6210611120931393,0.6141656017248925,0.6072469322039604,0.6003071008517982,0.5933480982631282,0.5793805036934268
75,0.5741556801363754,0.7459692185087632,0.6040452400138023,0.6009600231795144,0.5942906675353837,0.5875988716443713,0.5808865673834641,0.5741556801363754,0.5606458214687738
76,0.5608130639174234,0.7256404581316526,0.5966710934379328,0.5869327361561688,0.580434201963818,0.5739134900822979,0.5673724847328828,0.5608130639174234,0.5476464526183564
77,0.5936667075942359,0.7630052935783752,0.6358785321292969,0.6213627928342644,0.6144717312699663,0.6075573663543163,0.600621695035546,0.5936667075942359,0.5797067076995124
78,0.5258815371274342,0.7299777534353808,0.5712656039311205,0.5500340737855085,0.5440275256248224,0.537998753210062,0.5319495082070123,0.5258815371274342,0.5136963731151223
79,0.6137713358353577,0.749221942947127,0.6462478816873983,0.642770157965773,0.6355522026494151,0.628311694627539,0.6210507146481614,0.6137713358353577,0.5991656314870257
80,0.6950263618828143,0.8184265823976393,0.7250251452716082,0.7282668786831291,0.7199901968790091,0.7116896353083267,0.7033675685807035,0.6950263618828143,0.6782959369762568
81,0.3653726570924371,0.6194450372047869,0.3935991416707737,0.3815863751676194,0.3775584141516877,0.3735126805156687,0.3694503653044038,0.3653726570924371,0.3571758009372125
82,0.635156399325437,0.7649995220179148,0.6843389695587784,0.6651285204152219,0.6576686193336254,0.6501851988024062,0.642680410756517,0.635156399325437,0.6200592390401783
83,0.8214448772173832,0.893644738496738,0.8498000809165426,0.8619570504707716,0.8518608445997848,0.8417415080697672,0.8316019028164905,0.8214448772173832,0.8010898844443599
84,0.758740477742343,0.8182707123770538,0.7925503661758224,0.7959283552679303,0.7866622277421315,0.777373785783539,0.7680656622034991,0.758740477742343,0.7400493430191333
85,0.7895461369433447,0.8664095504706871,0.8319746008730212,0.8280451849924618,0.8184538239215194,0.8088383767416668,0.7992015747130122,0.7895461369433447,0.7701901638629463
86,0.8946253552264193,0.953653267677074,0.9500209765057004,0.939782659400198,0.9285215794994998,0.9172395620034977,0.9059397713605496,0.8946253552264193,0.8719651462695812
87,0.8017386191845827,0.875356853943224,0.8499134348306207,0.8410289996198884,0.831239078889186,0.8214255225112368,0.8115911127614622,0.8017386191845827,0.7819903889834768
88,0.8939592896057283,0.9566835665573378,0.9499198430925632,0.9388906937955336,0.9276872791614548,0.9164621406958904,0.905218431832448,0.8939592896057283,0.8714071643470033
89,0.8770817640156573,0.9411180704612664,0.9356329906933905,0.9208276945860936,0.9099222377457462,0.8989940469970139,0.8880462012540913,0.8770817640156573,0.8551152852591126
90,0.738260432889091,0.847734678083667,0.7983417036721772,0.7736409280612306,0.7648309546665494,0.7559958651697541,0.747138185858478,0.738260432889091,0.7204547143816654
91,0.707448733229452,0.8133990655880037,0.7307232709671851,0.7415025304427083,0.7330217332638401,0.7245175518036948,0.7159924128670135,0.707448733229452,0.6903153634709986
92,0.7637211756842717,0.8540094647177733,0.80255524089043,0.8007854838838518,0.7915527993251857,0.7822960991224887,0.7730180171037975,0.7637211756842717,0.7450816414579325
93,0.6697295979671917,0.8165344640189134,0.7051344519729227,0.7014293027679138,0.6935387095509807,0.6856237134505928,0.6776865879134797,0.6697295979671917,0.6537650378386302
94,0.9081662188630614,0.9935495291782396,0.9641598438177174,0.9556448117649434,0.9437934947948974,0.9319277698016843,0.9200509226394856,0.9081662188630614,0.8843861951158201
95,0.0083360216606453,0.198721586620428,0.0137898726137336,0.0085829712146366,0.0085225774985775,0.0084612736215682,0.0083990811065566,0.0083360216606453,0.0082073896717084
96,8.742307411569029e-05,0.6172213620621695,0.0015110757495815,8.96686172275874e-05,8.912354557155802e-05,8.85674569317926e-05,8.800056200486659e-05,8.742307411569029e-05,8.623718534777083e-05
97,-2.07793000435931e-17,0.6073094536999399,-5.596114482386851e-18,-1.4670294578908106e-17,-7.488844509837524e-18,-2.3042763353545082e-18,-1.9193410836609648e-17,-2.07793000435931e-17,-2.9366056872284505e-17
98,0.0125758784764805,0.2805324290545429,0.0051743741131961,0.0129650770505938,0.01286969988332,0.0127730188763501,0.0126750672517519,0.0125758784764805,0.0123739244843402
99,0.861931091790192,0.9311382840078498,0.9107977879396286,0.9047556920263538,0.8940810120021158,0.8833833426385038,0.872665701619293,0.861931091790192,0.8404228963116324
100,0.6026428500380508,0.7465622180819139,0.6323943385616557,0.6310090771558788,0.6239493666968574,0.6168670677685714,0.6097642185730611,0.6026428500380508,0.5883526377794254
101,0.6594625007338327,0.7913289788437227,0.6997952167158736,0.6907308714814949,0.6829472299480653,0.6751397950773842,0.6673108078222111,0.6594625007338327,0.6437168103065687
102,0.6365427759041804,0.7516963094561441,0.6602605269547455,0.6668535170898455,0.6593072658567448,0.6517386143067885,0.6441497309460782,0.6365427759041804,0.6212832446292285
103,0.5748885974079841,0.7353184436192607,0.6063070298741733,0.6017616523917144,0.5950749418727591,0.588365906366564,0.5816364817695012,0.5748885974079841,0.5613451295566194
104,0.5213677115536357,0.6863397868164541,0.5432547155326539,0.5455618653879543,0.5395430335704983,0.533503233279566,0.5274442119877544,0.5213677115536357,0.5091692087421409
105,0.6248397545393793,0.7611863367334485,0.6672097621538118,0.6542854119366637,0.6469568271947351,0.6396049472521174,0.6322318872032429,0.6248397545393793,0.6100066586377225
106,0.6456885337474483,0.7760018425654521,0.6889661256110814,0.6762680832780373,0.6686561671451096,0.6610208098837504,0.6533642039761133,0.6456885337474483,0.6302886920004288
107,0.4407695499096165,0.6515392005149266,0.4730756080621642,0.4607531702981971,0.4557853382310414,0.4507978207048371,0.4457920738319378,0.4407695499096165,0.4306799577771878
108,0.6183301169592826,0.7571611663999906,0.6640318352923607,0.6474369818762598,0.6401929519399467,0.632925737992023,0.6256374316223003,0.6183301169592826,0.6036667573332852
109,0.608748001452929,0.7427609266839479,0.6392693633027832,0.63752125010324,0.6303593466752152,0.6231751292357005,0.615970661964103,0.608748001452929,0.5942562845854772
110,0.5994770833222923,0.7491757965008866,0.6331638533660174,0.6276629939367506,0.6206483942482662,0.6136111930441062,0.6065534164260515,0.5994770833222923,0.5852767830185003
111,0.66682899707693,0.794109563790536,0.7121693993379014,0.6984516177507321,0.6905797706582215,0.682683875370056,0.674766198229084,0.66682899707693,0.6509050065948588
112,0.5982428740838387,0.7522060757835152,0.640576763018063,0.6263090205754281,0.6193246952900855,0.612317550789425,0.6052896063173022,0.5982428740838387,0.5841010555333171
113,0.8783620688225043,0.9431700073350192,0.927156404313398,0.9223165272211435,0.9113580064915482,0.9003773662649824,0.8893776958524661,0.8783620688225043,0.8562951537448559
114,0.7634967481645819,0.8456628026521611,0.8112516829758313,0.8005454085034894,0.7913166679259571,0.7820638909426123,0.7727897105042024,0.7634967481645819,0.744864901233304
115,0.5854314099544534,0.7302439745230156,0.6100814614470722,0.6128982616295501,0.6060630430158218,0.5992055120596527,0.5923276446924001,0.5854314099544534,0.5715916756978504
116,0.5946742977350316,0.74457768502038,0.6108023976705245,0.6226504589641415,0.6156879261975164,0.6087030492858277,0.6016978386939446,0.5946742977350316,0.5805801977616197
117,0.609162495392616,0.7624673810687036,0.6226127105403452,0.6379337045602117,0.6307724568612911,0.6235887976927782,0.6163847915541777,0.609162495392616,0.5946712184637797
118,0.6271193761411824,0.7818359092577044,0.6564825883425409,0.6566330031340167,0.6492877880951302,0.6419190325264251,0.6345288574019015,0.6271193761411824,0.612250906424932
119,0.8739534868941359,0.9500618088478372,0.9373203531359934,0.9173271187531022,0.9065159955929492,0.8956813128771557,0.8848261288670812,0.8739534868941359,0.8521679210615389
120,0.8479612483774919,0.9140659737127702,0.900930370837062,0.889873813631463,0.87942802181743,0.868958693285824,0.8584687871538439,0.8479612483774919,0.8269049754454315
121,0.3989978427275665,0.6865909365199694,0.4366852182230574,0.416610119126352,0.4122355075837464,0.4078410601180889,0.4034280736811402,0.3989978427275665,0.3900908096856831
122,0.5740211556685076,0.7170272135271379,0.599119998844855,0.6009647962319551,0.5942596782589474,0.5875327413994937,0.5807859235113911,0.5740211556685076,0.5604454562037339
123,0.5041198225540289,0.7023625007045659,0.5386073447395449,0.5272672647961903,0.5215106965200943,0.5157328150609831,0.5099352991428302,0.5041198225540289,0.4924416541019319
124,0.74053354248443,0.8540958301042365,0.7917023818092787,0.7760880200233558,0.7672342296069975,0.7583555303878252,0.7494544591758732,0.74053354248443,0.7226422216486039
125,0.573676945345313,0.7380875054538905,0.6206556423632844,0.6003552700490903,0.5937180733923838,0.5870580041984828,0.5803769883226598,0.573676945345313,0.5602274207588083
126,0.5462063918649732,0.7475530159465351,0.5973379144799401,0.5713762550317248,0.5651160793906197,0.5588331624030944,0.5525293273172632,0.5462063918649732,0.5335104591506759
127,0.7578637500636668,0.832394774224668,0.8051381885170481,0.7948177110587887,0.7856112499335771,0.7763816904343894,0.767131653916923,0.7578637500636668,0.739284714967171
128,0.6484640602035457,0.7547025788117668,0.6779269929520377,0.679382870807713,0.6716849507147967,0.6639643696386748,0.6562233386484313,0.6484640602035457,0.6328995228642756
129,0.5893075559119594,0.7509220635596855,0.6300363609629491,0.616862274674832,0.610005908302663,0.603126677542089,0.5962265673434992,0.5893075559119594,0.5754207040443758
130,0.5807816171690308,0.7713119300260328,0.6091083306058585,0.6078246565416631,0.6010964492837515,0.5943452406446134,0.5875729817171267,0.5807816171690308,0.5671493134273237
131,0.7534078393113902,0.8490672711221424,0.8118633792117518,0.7897744037157138,0.7807169782111607,0.7716350176688298,0.7625311117636971,0.7534078393113902,0.7351134500387158
132,0.8509546520450065,0.916898585776998,0.905025448881253,0.8930956386488805,0.8825923461985361,0.8720657712348662,0.8615188869200737,0.8509546520450065,0.8297858874289659
133,0.8853110327427416,0.942054742846273,0.9265508145645832,0.9298481766938362,0.9187427329213028,0.9076159809015028,0.8964710448739187,0.8853110327427416,0.8629581233164529
134,0.6212051622617181,0.7734231399102941,0.6774412626650975,0.6502769044351401,0.6430429168650774,0.6357849025248113,0.628504955383466,0.6212051622617181,0.6065543449774478
135,0.5778676587978689,0.7311232269820426,0.6127824338151807,0.6049014864980151,0.5981746148355895,0.5914253894823344,0.5846557573732697,0.5778676587978689,0.5642437858637968
136,0.2280766929402535,0.5592343216469241,0.2262600354593645,0.2377814563809678,0.2353737377967407,0.2329532216261742,0.2305206321553103,0.2280766929402535,0.2231576542073188
137,0.6827070752919316,0.7930592075694516,0.7302531338550899,0.7153425822271458,0.707216667075844,0.6990672244867816,0.6908965863397474,0.6827070752919316,0.6662806738712272
138,0.6783707043270035,0.7834941082481404,0.7111343710709382,0.7107797385925501,0.702710347316009,0.6946175019333571,0.6865035185958074,0.6783707043270035,0.6620577603477601
139,0.5526922032597391,0.725680170010611,0.5850728895235371,0.578364931005368,0.5719781098429629,0.5655691466114284,0.5591398951388526,0.5526922032597391,0.5397488555362688
140,0.6962755236093333,0.8040632519122543,0.7402615383930112,0.7296364363714652,0.7213293435356465,0.712998574254424,0.7046465102305418,0.6962755236093333,0.6794862181240829
141,0.6743219294187507,0.8132868977360034,0.7206079549331977,0.7062905274233953,0.6983326285860192,0.6903503697886421,0.6823460424517745,0.6743219294187507,0.6582234296913196
142,0.8318151313406807,0.9069966004405048,0.8614141223567203,0.8729534540594578,0.862700388792432,0.8524243800991145,0.8421283311955715,0.8318151313406807,0.8111487596855451
143,0.7845312285093655,0.8445026518441999,0.8152309873364455,0.8231203450044785,0.813504101963514,0.803865351281128,0.7942068215242462,0.7845312285093655,0.7651396462515575
144,0.5988966307068764,0.7644471805465399,0.6338241489327321,0.626895167328263,0.6199284084959981,0.6129383891808665,0.6059271264950901,0.5988966307068764,0.5847859422051065
145,0.5285394800189978,0.7043031265526488,0.5807279259195174,0.5529224145579285,0.5468577406169813,0.5407711842018408,0.5346645106789467,0.5285394800189978,0.5162413562656024
146,0.6486509777432402,0.7690367554768454,0.6832717804780107,0.6794273111880206,0.6717659902066442,0.6640813589935483,0.6563756225933542,0.6486509777432402,0.633153703236264
147,0.4921980467395975,0.730233289120817,0.5313978070975263,0.5145360422782604,0.5089827962097112,0.5034076306700991,0.4978121731230049,0.4921980467395975,0.4809202550512244
148,0.4805836737448139,0.6822888544698332,0.5166156974754571,0.5025746382273396,0.4971062424743305,0.4916172193389969,0.4861091656666215,0.4805836737448139,0.4694867179559113
149,0.5895667853542366,0.7244838307934928,0.6070507664599386,0.6174509962786077,0.6105102271897027,0.6035479371006928,0.5965661257168935,0.5895667853542366,0.5755234455905628
150,0.4467609827177316,0.6767345712252246,0.4905838247259435,0.4669561774520109,0.4619362265893976,0.4568960622460158,0.4518371577580312,0.4467609827177316,0.4365626773356528
151,0.6224744502887941,0.7799421959270636,0.6966328008314818,0.6515561652104883,0.6443200869175677,0.6370597120273119,0.629777136763024,0.6224744502887941,0.6078170604236123
152,0.3310536035359032,0.7821737403037919,0.4488697014982591,0.3450551773738421,0.3415823262774096,0.3380904142274162,0.3345804905007892,0.3310536035359032,0.323953127064549
153,-3.506169148953282e-17,0.2445219497258626,0.0116197818255427,-4.178013578805377e-18,-9.124087516697852e-18,-7.688114787393617e-18,-2.4375829514958762e-17,-3.506169148953282e-17,-2.6946512582657956e-17
154,0.5707864478065829,0.7376141284831456,0.5977168515284572,0.5973719787866109,0.590757534117422,0.5841205198989867,0.5774628539622203,0.5707864478065829,0.5573850249244494
155,0.5556924710202068,0.7083443405406333,0.5984393960995572,0.5815764321584158,0.5751365241527957,0.5686746508779948,0.5621926795007233,0.5556924710202068,0.5426447517665737
156,0.4868418976948447,0.6823425574697024,0.5122365129646475,0.5091618970278378,0.5036113524014889,0.4980400920692623,0.4924497355587102,0.4868418976948447,0.4755802100867287
157,0.516631744890896,0.692504699433665,0.5573487341953387,0.5405002766904637,0.5345632611109384,0.5286050168694882,0.5226272709260111,0.516631744890896,0.5045942084003218
158,0.6159735324136005,0.7372043535289705,0.6586930734981241,0.6450492996706427,0.6378124099636591,0.6305527620151843,0.6232724429784078,0.6159735324136005,0.6013282123619883
159,0.3638293695681209,0.6124977756530797,0.3750814062128946,0.3800323501467046,0.3760065888510411,0.3719633797576603,0.3679039113586357,0.3638293695681209,0.3556397939120316
160,0.5932465327235213,0.7325135734719552,0.6171510182417571,0.6211648822596015,0.6142166723960826,0.6072462079757104,0.6002554951012254,0.5932465327235213,0.5791818150641794
161,0.7358216026030463,0.8351558050510529,0.7732610665021837,0.7713853965356574,0.7625275245299996,0.7536459160965386,0.7447431020771824,0.7358216026030463,0.7179325687000357
162,0.5741829583892869,0.7260624788872947,0.6154309451018747,0.6009739685522539,0.5943080544275728,0.5876196281363526,0.5809106211275012,0.5741829583892869,0.5606793290915518
163,0.5943353145981439,0.767901414982603,0.6230985453292144,0.622076056206637,0.6151737739478882,0.6082482242308417,0.6013014067756326,0.5943353145981439,0.5803532401844999
164,0.5622146658700665,0.7092403722530736,0.5907836732198826,0.5886063392254648,0.5820385566639611,0.5754494193480346,0.5688408252947886,0.5622146658700665,0.5489171789111081
165,0.346356120515325,0.6622878241902025,0.3844314844718145,0.3614490462731918,0.3577017270524253,0.3539363887767415,0.350154148256349,0.346356120515325,0.3387171520159115
166,0.7098955677320812,0.8201275667549598,0.748374129029893,0.7439462977976238,0.7354671681568153,0.7269640515674717,0.7184393780310887,0.7098955677320812,0.6927601631484699
