,zcr_y0,zcr_y1,zcr_y2,zcr_y3,zcr_y4,zcr_y5,#ofcrossing_y
1317,0.0234375,0.0400390625,0.056640625,0.07470703125,0.06201171875,0.04541015625,176.0
1318,0.04541015625,0.0634765625,0.09130859375,0.09130859375,0.06396484375,0.0458984375,225.0
1319,0.02197265625,0.02978515625,0.03173828125,0.0205078125,0.0107421875,0.0029296875,68.0
1320,0.0,0.0029296875,0.0029296875,0.009765625,0.009765625,0.0068359375,21.0
1321,0.001953125,0.0029296875,0.0029296875,0.0078125,0.005859375,0.0048828125,17.0
1322,0.0029296875,0.0068359375,0.0107421875,0.0126953125,0.01123046875,0.0078125,31.0
1323,0.025390625,0.0380859375,0.05224609375,0.046875,0.03515625,0.0224609375,125.0
1324,0.0,0.0009765625,0.0009765625,0.0009765625,0.0009765625,0.0,3.0
1325,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1326,0.0009765625,0.03076171875,0.03076171875,0.03125,0.0302734375,0.00048828125,65.0
1327,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1328,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1329,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1330,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1331,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1332,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1333,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1334,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1335,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1336,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1337,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1338,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1339,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1340,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1341,0.0,0.0,0.00439453125,0.00634765625,0.00634765625,0.00634765625,14.0
1342,0.0029296875,0.005859375,0.0087890625,0.009765625,0.0078125,0.0048828125,23.0
1343,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1344,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1345,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1346,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1347,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1348,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1349,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1350,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1351,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1352,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1353,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1354,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1355,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1356,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1357,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1358,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1359,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1360,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1361,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1362,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1363,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1364,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1365,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1366,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1367,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1368,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1369,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1370,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1371,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1372,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1373,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1374,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1375,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1376,0.0,0.0009765625,0.0048828125,0.0048828125,0.0048828125,0.00390625,11.0
1377,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1378,0.0087890625,0.0087890625,0.0087890625,0.005859375,0.0,0.0,19.0
1379,0.0048828125,0.00537109375,0.00537109375,0.00634765625,0.00146484375,0.0009765625,14.0
1380,0.0,0.00048828125,0.0029296875,0.0029296875,0.0029296875,0.00244140625,7.0
1381,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1382,0.001953125,0.001953125,0.001953125,0.0009765625,0.0,0.0,5.0
1383,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1384,0.05078125,0.0732421875,0.091796875,0.09912109375,0.072265625,0.0498046875,253.0
1385,0.0478515625,0.080078125,0.11865234375,0.11865234375,0.1005859375,0.068359375,305.0
1386,0.06787109375,0.09423828125,0.1240234375,0.1103515625,0.07177734375,0.04541015625,287.0
1387,0.06884765625,0.087890625,0.09765625,0.072265625,0.037109375,0.01806640625,218.0
1388,0.05810546875,0.0791015625,0.11181640625,0.1171875,0.0908203125,0.0693359375,306.0
1389,0.033203125,0.0439453125,0.0546875,0.04833984375,0.0380859375,0.02734375,147.0
1390,0.04541015625,0.04833984375,0.05224609375,0.04443359375,0.02685546875,0.02392578125,149.0
1391,0.0439453125,0.04931640625,0.06494140625,0.06005859375,0.04638671875,0.041015625,187.0
1392,0.05029296875,0.06201171875,0.06689453125,0.06494140625,0.03955078125,0.02783203125,185.0
1393,0.05224609375,0.07470703125,0.08837890625,0.0673828125,0.0400390625,0.017578125,190.0
1394,0.037109375,0.05126953125,0.056640625,0.044921875,0.03076171875,0.0166015625,140.0
1395,0.017578125,0.0224609375,0.0302734375,0.0302734375,0.01953125,0.0146484375,77.0
