,tempogram_z1,tempogram_z0,tempogram_z1,tempogram_z4,tempogram_z5,tempogram_z6,tempogram_z7,tempogram_z8,tempogram_z9,tempogram_z10,tempogram_z11
10,0.7052035863331905,1.0,0.7052035863331905,0.5662501881665498,0.5522046887827609,0.5461499700276254,0.5400733639894582,0.5339766333509073,0.527861535421618,0.521729821483948,0.5155832361435915
11,0.6611385725943152,1.0,0.6611385725943152,0.4872220522617888,0.4849417811561484,0.479666528792062,0.4743713623256935,0.4690578221925455,0.4637274444360251,0.4583817601344997,0.4530222948325293
12,0.6602926571220252,1.0,0.6602926571220252,0.5429829853496061,0.5431854176503159,0.5371625040703113,0.5311192404917026,0.5250573718410637,0.5189786372089112,0.5128847692039241,0.5067774933122099
13,0.7317020299763869,1.0,0.7317020299763869,0.6233103075573584,0.6288949763540844,0.6218431905745354,0.6147691673480117,0.6076749406524837,0.6005625370873455,0.5934339751228351,0.5862912643555459
14,0.7042022283871681,1.0,0.7042022283871681,0.5297295755081662,0.5235088576595877,0.5178034590392315,0.5120767250149477,0.5063303206185931,0.5005659060631994,0.4947851361239708,0.4889896595238204
15,0.8071316145717845,1.0,0.8071316145717845,0.7283846439947397,0.7330811587109587,0.7247112264034646,0.7163179238406584,0.7079036478145685,0.6994707853197445,0.691021712672943,0.6825587946403842
16,0.6323735798010099,1.0,0.6323735798010099,0.4884126715221113,0.4574784144970236,0.4525541782828923,0.4476102454866367,0.4426480605860377,0.4376690643410654,0.4326746932551353,0.4276663790401338
17,0.6615086254457142,1.0,0.6615086254457142,0.5091965828755854,0.4838828602581347,0.478651632669975,0.4733999582616889,0.4681293688259078,0.4628413920414625,0.4575375509027162,0.4522193631529609
18,0.7895313012710158,1.0,0.7895313012710158,0.7181182310686688,0.7157048578001288,0.707543451292085,0.6993590582842978,0.6911540169805082,0.6829306560991646,0.6746912940143516,0.666438237904078
19,0.6601793515000853,1.0,0.6601793515000853,0.4246062901823984,0.3969844814097049,0.3928210329943258,0.3886386066729791,0.3844384372798577,0.3802217573062365,0.375989796436796,0.3717437810888681
20,0.6091649441230543,1.0,0.6091649441230543,0.3156708450759358,0.3082993618729813,0.3051280467160705,0.3019409564692509,0.2987390391330816,0.2955232413762795,0.2922945081779823,0.2890537824720857
21,0.6100844686244469,1.0,0.6100844686244469,0.3876915315315435,0.3687235934113367,0.3648518823775881,0.3609626439705852,0.3570570256318029,0.3531361725813035,0.3492012273870286,0.3452533295368203
22,0.6867535780920604,1.0,0.6867535780920604,0.4874124590916316,0.4825522856132122,0.4773272151268078,0.472081908952866,0.4668178958767414,0.4615367005096649,0.4562398427194434,0.4509288370652396
23,0.630511008008657,1.0,0.630511008008657,0.4496852315173289,0.4292340312628488,0.4246407273761312,0.4200284920926215,0.415398675962269,0.4107526262587356,0.4060916864749282,0.4014171958219848
24,0.7301528256258543,1.0,0.7301528256258543,0.6074200353564796,0.596465895111051,0.5898503320518046,0.5832124254391214,0.5765540920922834,0.5698772424189041,0.5631837797055601,0.5564755994139641
25,0.6961657638821528,1.0,0.6961657638821528,0.5543168246388821,0.5557216575592977,0.5495842341924556,0.5434255602374332,0.537247416864308,0.5310515794735957,0.5248398170363652,0.5186138914394328
26,0.7503319961285804,1.0,0.7503319961285804,0.6199260266920249,0.6133953174255028,0.6065891308779495,0.5997600076159358,0.592909919462114,0.5860408316257438,0.5791547019730412,0.572253480303235
27,0.5837487230192697,1.0,0.5837487230192697,0.3775221119982056,0.3591807852642055,0.3554010234151081,0.351604337072652,0.3477918452810041,0.3439646648509984,0.34012390994033,0.3362706916364383
28,0.6549816911674365,1.0,0.6549816911674365,0.4905090610518675,0.4723131636568407,0.4672037580262195,0.462074461281359,0.4569267689890591,0.451762172670116,0.4465821592422552,0.4413882104670392
29,0.7421031507281536,1.0,0.7421031507281536,0.6333191560474148,0.6367026173559028,0.6295375149792917,0.6223503463971821,0.6151431751597471,0.6079180571377671,0.6006770397618595,0.5934221612679561
30,0.6341992123249699,1.0,0.6341992123249699,0.4589480358507139,0.4598268242337605,0.4548384440354496,0.4498309551250102,0.4448058157067512,0.4397644799267919,0.4347083973303226,0.4296390123227848
31,0.6660972666963846,1.0,0.6660972666963846,0.4625921150691701,0.4512741433356492,0.4464224570393056,0.4415512548086305,0.436661960366815,0.4317559938110359,0.4268347710812996,0.4218997034329886
32,0.6306410983751092,1.0,0.6306410983751092,0.375785617734369,0.3576084608808008,0.3538796139119322,0.3501333175635874,0.3463706802497133,0.3425928084407141,0.3388008062466365,0.3349957750029194
33,0.7799819717538111,1.0,0.7799819717538111,0.7090583717305688,0.7069094774700561,0.6988692541889647,0.690805966462472,0.6827219202281768,0.6746194122236605,0.6665007291386927,0.658368146774641
34,0.7149182250711673,1.0,0.7149182250711673,0.5776938907481731,0.5447796510149272,0.5388353597449567,0.5328689681730285,0.5268822104682988,0.5208768157362039,0.5148545073739385,0.5088170024306735
35,0.7084582521609081,1.0,0.7084582521609081,0.5781368907014701,0.5869066351458802,0.5803694075390203,0.5738106881971103,0.5672323676759249,0.5606363299922684,0.5540244519251167,0.5473986023223045
36,0.6771559987013347,1.0,0.6771559987013347,0.5014305062574201,0.4751551709770956,0.4700361774090209,0.4648968004666177,0.4597385412434599,0.4545628969366817,0.4493713602872443,0.4441654190241311
37,0.6971143569383902,1.0,0.6971143569383902,0.5636003099332787,0.5628991468203816,0.5566790239828944,0.5504374301574984,0.5441761701727672,0.5378970429875424,0.5316018410223741,0.5252923494961174
38,0.6048087478971381,1.0,0.6048087478971381,0.4139732272078412,0.3929422410113103,0.3887730801500385,0.3845859809132797,0.3803821734704752,0.3761628852769091,0.3719293406131909,0.3676827601277855
39,0.6695032465741868,1.0,0.6695032465741868,0.4544640279709425,0.4427762172567074,0.4380376277864725,0.433279514153471,0.428503269603447,0.4237102840002613,0.4189019433054848,0.4140796290615565
40,0.6167770909517309,1.0,0.6167770909517309,0.4313463029360816,0.4114202580734828,0.4070298682634526,0.4026211275963545,0.3981953283965335,0.3937537599445156,0.3892977079939438,0.3848284542917851
41,0.6677260223512914,1.0,0.6677260223512914,0.5134594286166232,0.5079145287717535,0.5023527501603525,0.4967707402814839,0.4911701188227445,0.4855525005780348,0.4799194948461712,0.4742727048339894
42,0.8047037396262442,1.0,0.8047037396262442,0.3686286556881569,0.3129369355001756,0.3098074776753524,0.3066603379404458,0.3034964651808891,0.3003168077033117,0.2971223128747401,0.2939139267635951
43,0.3664544660792368,1.0,0.3664544660792368,-1.7852158766503154e-17,-2.452809452911358e-17,-7.774898798461445e-18,3.2946307203460173e-18,-9.142868941833861e-18,-1.2840686373099224e-17,-1.9541186011850413e-17,-2.3308695444823014e-17
44,0.7050989774896833,1.0,0.7050989774896833,0.5267653191988511,0.5257999479411147,0.520065228703574,0.514309157240302,0.508533406584609,0.5027396448941566,0.4969295348291035,0.4911047329348283
45,0.7367945535121553,1.0,0.7367945535121553,0.5708007564316396,0.5701059642473536,0.5638344083030303,0.5575406134018691,0.5512264027978616,0.544893594030518,0.538543998248685,0.5321794195394955
46,0.6433165636358283,1.0,0.6433165636358283,0.4865496648696228,0.4592751450187282,0.4543441995138945,0.4493932584278834,0.4444237698269598,0.4394371781484869,0.4344349236604809,0.4294184419249088
47,0.6914639159877649,1.0,0.6914639159877649,0.4908169819287273,0.497130908382676,0.4917193848951586,0.4862875092414748,0.4808368612097519,0.4753690160563191,0.4698855439182312,0.4643880092300851
48,0.7477244030355632,1.0,0.7477244030355632,0.5987525216357595,0.6032391322940353,0.5965329703621702,0.5898044857304114,0.5830556194921594,0.5762883061283219,0.5695044727894039,0.5627060385832526
49,0.7288640037071037,1.0,0.7288640037071037,0.6028061746740399,0.5937620669197554,0.5871771661372365,0.5805700129850456,0.573942515457979,0.5672965751730573,0.560634086663407,0.5539569366776532
50,0.7513830623950642,1.0,0.7513830623950642,0.6556938104100336,0.6400181952998448,0.6328717152634123,0.625702065217245,0.6185113103353111,0.6113015085335158,0.6040747097067561,0.5968329549720699
51,0.6667698736019682,1.0,0.6667698736019682,0.5107207354026351,0.501362105276089,0.4959005127355107,0.4904184536572866,0.4849175221039164,0.4793993075392744,0.4738653942359276,0.4683173606867953
52,0.7200899091402042,1.0,0.7200899091402042,0.5912055579574939,0.5823277323094446,0.5758799071745248,0.5694100861550143,0.5629201386931736,0.5564119280571834,0.5498873106490098,0.5433481353176431
53,0.7885251735674678,1.0,0.7885251735674678,0.6665419335450161,0.6665580268733332,0.6590845241989469,0.6515874216494735,0.6440688751974651,0.6365310330080404,0.6289760346432544,0.6214060102729166
54,0.6840100216220558,1.0,0.6840100216220558,0.4804915365886074,0.4700867509446627,0.4650057557471083,0.4599048953956178,0.4547856575760312,0.4496495259794666,0.4444979797480731,0.4393324929247253
55,0.7664419276006023,1.0,0.7664419276006023,0.6436401565974214,0.6440750327809375,0.6368767567205279,0.6296552846354475,0.6224126957614116,0.6151510619740966,0.6078724470211899,0.6005789057605955
56,0.7214474081867904,1.0,0.7214474081867904,0.5128922662404073,0.515606686038997,0.5100044429381675,0.5043808977942726,0.4987376875480893,0.4930764445298104,0.4873987958500089,0.4817063627950169
57,0.6871278826855389,1.0,0.6871278826855389,0.529744895033235,0.5423081298286081,0.5363109326578602,0.5302931471703682,0.5242565127002176,0.518202762882139,0.512133625007356,0.5060508193844186
58,0.7553177296112096,1.0,0.7553177296112096,0.6430730513228627,0.6525094019055171,0.6451493685137935,0.6377670120882246,0.6303644503365594,0.6229437929600882,0.615507140873378,0.6080565854304649
59,0.6907436422346577,1.0,0.6907436422346577,0.5401446992012929,0.5247943048593415,0.5190520967540295,0.5132888967041862,0.5075063776538532,0.5017062075312662,0.4958900486275573,0.4900595569800845
60,0.7609461924959806,1.0,0.7609461924959806,0.6523429054134003,0.6541498876082027,0.6467865824367215,0.6394006289822953,0.6319941477901668,0.6245692515045508,0.6171280440868965,0.6096726200405704
61,0.7289964970699903,1.0,0.7289964970699903,0.5983226586715213,0.6090137743935465,0.6021917963281602,0.5953481795253578,0.5884848922939183,0.5816038958470808,0.5747071435760215,0.5677965803292061
62,0.7601128521135835,1.0,0.7601128521135835,0.6344596128578872,0.6443214619663171,0.6370829623230534,0.6298219162680584,0.6225404100001992,0.6152405220480439,0.6079243225003945,0.6005938722431043
63,0.7541676196454611,1.0,0.7541676196454611,0.6451208241508583,0.6396930052089922,0.6325319475384159,0.6253480570727098,0.6181434008549331,0.6109200385221897,0.6036800215425091,0.5964253924578827
64,0.7311873452712688,1.0,0.7311873452712688,0.5859013399303484,0.5778658108901001,0.5714859515081459,0.5650839443324598,0.5586616413433407,0.5522208885443143,0.5457635252759415,0.5392913835349019
65,0.7681884317932337,1.0,0.7681884317932337,0.6447641677587248,0.6332198989774356,0.6261759475672524,0.6191086165533085,0.612019944617765,0.6049119634753881,0.5977866971196508,0.5906461610747791
66,0.6321363641875635,1.0,0.6321363641875635,0.4284034357329828,0.4036054708381205,0.3993350932006757,0.3950460755235417,0.3907396794723921,0.3864171640250622,0.3820797849988903,0.3777287945811498
67,0.7533902764811571,1.0,0.7533902764811571,0.6184688046775791,0.6298839790035083,0.6228202624984349,0.615734294794901,0.6086281131141529,0.6015037472777854,0.5943632189559963,0.5872085409219436
68,0.7349720691841308,1.0,0.7349720691841308,0.611387874190368,0.6096605624691014,0.6028726725702088,0.5960623941308497,0.5892316907526584,0.5823825192735191,0.5755168290416153,0.5686365611952265
69,0.7015691844883208,1.0,0.7015691844883208,0.5756501296440364,0.555918016687142,0.5498074025669264,0.5436750166727907,0.5375226360982547,0.5313520324047813,0.5251649709625742,0.5189632102963601
70,0.7009428947673793,1.0,0.7009428947673793,0.5636364283788109,0.5472804763219337,0.5412641053894567,0.535226321183803,0.5291688731892306,0.5230935054349765,0.5170019558463218,0.5108959556005698
71,0.7242866725776068,1.0,0.7242866725776068,0.5654208727717941,0.5587784449832769,0.5526413268390047,0.5464822442442937,0.5403029825339876,0.5341053215204803,0.5278910348313214,0.5216618892518197
72,0.7512145533969995,1.0,0.7512145533969995,0.640192084250475,0.6426704012092362,0.6354556684419038,0.6282183522409029,0.6209605326457146,0.6136842820892255,0.6063916646303827,0.5990847351930996
73,0.648698317887328,1.0,0.648698317887328,0.4262974357584077,0.4159951718072134,0.4115741627170383,0.4071342813318842,0.4026768313127746,0.3982031133914288,0.3937144248824344,0.3892120591986717
74,0.776473365374174,1.0,0.776473365374174,0.6565108535907441,0.646237458813467,0.6390279755547797,0.6317949873692362,0.6245405783869665,0.6172668254610011,0.6099757973971429,0.6026695541899755
75,0.7193380396578943,1.0,0.7193380396578943,0.5791307085144642,0.5844331019290352,0.5779318020028646,0.5714089576568352,0.5648664500434806,0.5583061538710752,0.5517299367080196,0.5451396582927204
76,0.7538663275347343,1.0,0.7538663275347343,0.6395756588403013,0.6311681156755315,0.6241244848578588,0.6170579452325845,0.6099705325872804,0.6028642755802244,0.5957411949882061,0.5886033029603355
77,0.6726304968630606,1.0,0.6726304968630606,0.4934881314909764,0.4752912488286668,0.470170585520596,0.465029537440242,0.4598696061319314,0.4546922892404206,0.4494990799509988,0.4442914664335264
78,0.7811080140182313,1.0,0.7811080140182313,0.6935495419870564,0.6918858412425383,0.6840571091638741,0.6762051053091255,0.6683320796915275,0.6604402736465493,0.6525319190035419,0.6446092372643051
79,0.6582138152756863,1.0,0.6582138152756863,0.4729731571587454,0.4494290392845105,0.4446215655977985,0.4397942237739665,0.4349484277548672,0.4300855880726252,0.4252071113214253,0.4203143996329072
80,0.6969341231934068,1.0,0.6969341231934068,0.5924940759207512,0.589532727424973,0.5829578312639255,0.5763614863096526,0.5697455930905778,0.5631120455013559,0.5564627301005589,0.549799525413955
81,0.7624384528543878,1.0,0.7624384528543878,0.6602200764318459,0.6620765284345994,0.6546202621365,0.6471411317707074,0.6396412842927928,0.6321228586337148,0.6245879849084431,0.6170387836310943
82,0.6760912265928736,1.0,0.6760912265928736,0.5023717674183023,0.4837625920807175,0.4785378763755011,0.4732926316877023,0.46802838850811,0.4627466732557625,0.4574490077076212,0.4521369084322881
83,0.8206412753114466,1.0,0.8206412753114466,0.738809421416314,0.7396135054523345,0.7311847651648938,0.7227321658546546,0.7142581231204521,0.7057650428071021,0.6972553201177356,0.6887313387337238
84,0.7943413462599189,1.0,0.7943413462599189,0.7337196674209051,0.7413867761432655,0.7328457403771931,0.7242823922715026,0.7156991685820141,0.7070984955373419,0.6984827879460114,0.6898544483114786
85,0.7751165118967205,1.0,0.7751165118967205,0.6398868232500468,0.6370778113743504,0.6299681894020002,0.6228354473870296,0.6156816401464309,0.6085088152998067,0.6013190125101501,0.594114262730682
86,0.7373357941508553,1.0,0.7373357941508553,0.58848968350639,0.5847735670432699,0.5783119313637797,0.5718279774179236,0.5653235802676085,0.5588006088823364,0.5522609254446158,0.5457063846607276
87,0.7892779256282864,1.0,0.7892779256282864,0.7068085514088746,0.7049094723622852,0.6969013619616651,0.6888700935118393,0.680817964802418,0.6727472645235749,0.6646602714209924,0.6565592534579605
88,0.7724714058245435,1.0,0.7724714058245435,0.6506723091632632,0.636387532383044,0.6293030017132062,0.6221950660773885,0.6150657752681595,0.6079171720329254,0.6007512913160723,0.5935701595071001
89,0.7445814130878713,1.0,0.7445814130878713,0.6234854259159172,0.6137075588566595,0.6068783735030805,0.6000265809830027,0.5931541573685838,0.5862630719557663,0.5793552865336064,0.5724327546593744
90,0.7965256565065616,1.0,0.7965256565065616,0.7427938837393168,0.7394777291577675,0.7310075976827736,0.7225143530280834,0.714000417607081,0.7054682037338579,0.6969201127342292,0.688358534064474
91,0.7848634050787971,1.0,0.7848634050787971,0.6777798410924846,0.6863136996029998,0.6785413086911484,0.6707459609929644,0.6629298893659684,0.655095318000883,0.6472444615997923,0.6393795245611925
92,0.7639853082576729,1.0,0.7639853082576729,0.6894162399616967,0.6868448381323996,0.6790710573596522,0.6712742090005016,0.6634565270496492,0.6556202368709364,0.6477675543749459,0.6399006852034773
93,0.7478474994306533,1.0,0.7478474994306533,0.5956198378208094,0.5729984711165077,0.5667264359146247,0.5604314896440739,0.5541154597730233,0.5477801682867292,0.5414274310088903,0.5350590569280564
94,0.9922246552115672,1.0,0.9922246552115672,0.9687766998817116,0.9596959107991438,0.9478847607626616,0.9360575737064678,0.9242176342369728,0.9123682073085329,0.9005125370404259,0.8886538455464721
95,0.5592280554711188,1.0,0.5592280554711188,0.2204489311749019,0.1434619368447483,0.1421376885138227,0.1408034941858104,0.13945976924736,0.1381069296857196,0.1367453919275645,0.1353755726783035
96,0.6145317056531202,1.0,0.6145317056531202,0.0064499531132106,0.0047734376873116,0.0047426220757994,0.0047112506532248,0.004679334945764,0.0046468866051203,0.0046139174036437,0.0045804392294245
97,0.4376002638675182,1.0,0.4376002638675182,-1.4348206056918893e-17,-1.1307646837112617e-17,-4.149675539472957e-18,2.672150519713393e-18,-1.7670892930910584e-17,-1.6216541974695355e-17,-3.383359688437088e-17,-3.5299621520798374e-17
98,0.3723021532277278,1.0,0.3723021532277278,0.1259962517899695,0.1710038232548301,0.1692694150556233,0.16752588211106,0.1657737453667316,0.1640135252084044,0.1622457412647588,0.1604709122112077
99,0.87685947487562,1.0,0.87685947487562,0.8297287672067242,0.8285177333512767,0.8189144121615392,0.8092871130466744,0.7996385697780962,0.789971503911575,0.7802886237870793,0.7705926235376309
100,0.6591599078886413,1.0,0.6591599078886413,0.4826881816229196,0.4537391028023431,0.4488708700682515,0.4439828326906829,0.4390764206344714,0.43415306030318,0.4292141740053224,0.4242611794242742
101,0.749558333027074,1.0,0.749558333027074,0.620578734747784,0.6064444514104403,0.5997319485711244,0.5929964815000759,0.5862399969003493,0.5794644350709798,0.5726717291861615,0.5658638045800154
102,0.6947196508547662,1.0,0.6947196508547662,0.5394205040374621,0.548408326900926,0.5423558690496317,0.5362823737954174,0.5301895980730116,0.5240792931550273,0.5179532040009428,0.5118130686110823
103,0.7378142684426323,1.0,0.7378142684426323,0.5588818628461307,0.5497080224413529,0.5437003448128964,0.5376705433672767,0.5316203694336147,0.5255515691496438,0.5194658828110901,0.5133650442258727
104,0.7241245844763458,1.0,0.7241245844763458,0.5457226171359113,0.5484810262156877,0.5424657541695651,0.5364287787482569,0.5303718508015886,0.5242967158264638,0.5182051133170232,0.5120987761196848
105,0.7744563920809536,1.0,0.7744563920809536,0.6487834389625885,0.6502655669557355,0.6429884981911049,0.6356881762237949,0.6283667018981288,0.6210261685500563,0.6136686612314918,0.6062962559408971
106,0.6884129273666211,1.0,0.6884129273666211,0.5324990064439428,0.5224274925563867,0.5167173846663144,0.5109862732629696,0.5052358226844759,0.4994676923255609,0.4936835360192809,0.4878850014233291
107,0.7027680022927753,1.0,0.7027680022927753,0.5177253892205788,0.5025315470939223,0.4970885463027581,0.4916244850318765,0.4861409558397568,0.4806395469308533,0.4751218415625818,0.4695894174565551
108,0.756543779186661,1.0,0.756543779186661,0.6897919194438313,0.6702676512850105,0.6627146628992795,0.6551385892053406,0.6475416047018464,0.6399258757336533,0.6322935596904025,0.624646804211702
109,0.7356351855053513,1.0,0.7356351855053513,0.6018999995348057,0.5919981849814004,0.5854530953080378,0.5788854668295434,0.5722971984913837,0.5656901830450193,0.5590663063445647,0.5524274466488778
110,0.7199082343666604,1.0,0.7199082343666604,0.5539858718444873,0.5549413410934018,0.5488351231659356,0.542707293149504,0.5365596259134606,0.5303938907487953,0.524211850709947,0.5180152619616177
111,0.8365434766062488,1.0,0.8365434766062488,0.7792067908149235,0.7322810891194812,0.7240453796711233,0.7157841040052954,0.7074996360445664,0.6991943409603325,0.6908705742973903,0.6825306811056617
112,0.7042446513574107,1.0,0.7042446513574107,0.5492817593011255,0.5454601917394079,0.5394668461953149,0.5334521108318714,0.5274177287427119,0.5213654376072449,0.5152969690440068,0.5092140479689065
113,0.8843962439183118,1.0,0.8843962439183118,0.8515734754784301,0.853877201679396,0.843887417184722,0.833874511659209,0.8238413182780416,0.813790656881854,0.8037253329427286,0.7936481365397817
114,0.7080089323476837,1.0,0.7080089323476837,0.6304284862730066,0.6276544281820713,0.6205977280222827,0.6135191555275769,0.6064207439016541,0.5993045188335562,0.5921724977478923,0.5850266890612048
115,0.7541072323109439,1.0,0.7541072323109439,0.6652002219361051,0.6565731228587495,0.6491809584009368,0.6417660819682129,0.6343306223316362,0.6268767003220268,0.6194064280452335,0.6119219081038485
116,0.7379437672190146,1.0,0.7379437672190146,0.6109100771531145,0.6156721196676656,0.6087877583168916,0.6018813035732044,0.5949547433079756,0.5880100583210479,0.5810492216066429,0.5740741976251704
117,0.7886844331690515,1.0,0.7886844331690515,0.7006540344777213,0.6945347140197735,0.6866794336490836,0.6788007309048746,0.6709008638696492,0.6629820819435527,0.6550466250129516,0.64709672262595
118,0.7208467988179036,1.0,0.7208467988179036,0.558204640194887,0.5558262425703385,0.5497216470173236,0.5435952036313444,0.5374486882657892,0.5312838712806582,0.5251025168836848,0.5189063824764303
119,0.8694284218217888,1.0,0.8694284218217888,0.8389264292090821,0.8138333928087959,0.804465304166254,0.7950725179002728,0.7856577086600787,0.7762235396300183,0.7667726615492271,0.7573077117399412
120,0.7939594687007904,1.0,0.7939594687007904,0.7185134576604033,0.7274215286885227,0.7190972378265402,0.7107500917915491,0.7023824719798611,0.6939967499097695,0.6855952863474157,0.6771804304402369
121,0.5735582804303413,1.0,0.5735582804303413,0.258260307461449,0.2438084387133195,0.2413698158880304,0.2389175334988061,0.2364523293482904,0.2339749407411596,0.2314861042036891,0.2289865552047383
122,0.7351400210527743,1.0,0.7351400210527743,0.6179986888431329,0.6024511055702886,0.5957832800878753,0.5890926317567171,0.582381094404722,0.5756505955024344,0.5689030554469676,0.5621403868514823
123,0.7958766856163588,1.0,0.7958766856163588,0.7075253397820572,0.711923034582904,0.7038388146580853,0.6957311406712523,0.6876023327266756,0.6794547017690982,0.6712905487303729,0.6631121636833123
124,0.8405017091271422,1.0,0.8405017091271422,0.785277352325707,0.7718765097944577,0.7630460608972875,0.7541912745853658,0.7453146779402253,0.7364187875989974,0.727506108826696,0.7185791345965282
125,0.7286451339769773,1.0,0.7286451339769773,0.6042358295330529,0.5955482761927181,0.5889328910574957,0.5822953730635615,0.5756376377190864,0.5689615940481505,0.5622691438821438,0.5555621811567324
126,0.7542081674744996,1.0,0.7542081674744996,0.6203765251124042,0.6084587224246386,0.6017054486020115,0.5949294597189175,0.5881327119743526,0.5813171549901252,0.5744847310870452,0.5676373745667784
127,0.8316300017232016,1.0,0.8316300017232016,0.8092436484593435,0.7953155001333407,0.7861128823989378,0.7768869800555716,0.7676404145609687,0.7583757957723388,0.7490957209868733,0.73980277399085
128,0.7726436740985164,1.0,0.7726436740985164,0.7050246981550822,0.7147355295944064,0.7065732498113457,0.698388223325465,0.690182787150217,0.6819592687291176,0.6737199850774439,0.6654672419313191
129,0.6604368379495296,1.0,0.6604368379495296,0.4778053136632568,0.444573775241146,0.4398331143544053,0.4350725394254995,0.4302934466598343,0.4254972290116354,0.4206852756619304,0.4158589715000543
130,0.7838159759692832,1.0,0.7838159759692832,0.697855219297563,0.7019461569163515,0.6939631756047141,0.6859572862784372,0.6779307784343832,0.6698859324371194,0.6618250186771519,0.6537502967363171
131,0.7378719251763783,1.0,0.7378719251763783,0.6524912694870353,0.6306483371914297,0.6236046530936956,0.6165381730499364,0.6094509322639412,0.6023449587715911,0.5952222726890376,0.5880848854668953
132,0.762774334535833,1.0,0.762774334535833,0.6810868092358288,0.6740258713922822,0.6664065878990316,0.6587645132609402,0.6511018380689866,0.6434207445170516,0.6357234055952428,0.6280119842899395
133,0.8335578721242185,1.0,0.8335578721242185,0.7518304439460356,0.7660362075614167,0.7572239417055705,0.748388392201202,0.7395320747971957,0.7306574944720429,0.7217671445116585,0.7128635055953196
134,0.8217676387021029,1.0,0.8217676387021029,0.7246006088026439,0.7246968894525233,0.7164971877557277,0.7082730857467747,0.7000269403708654,0.6917610994942783,0.6834779010366238,0.6751796721103428
135,0.7323833954364001,1.0,0.7323833954364001,0.6250566550491812,0.6136582172041717,0.6068220471167289,0.599963400425844,0.5930842543379778,0.5861865792235639,0.579272337886126,0.5723434848371926
136,0.5292677240322694,1.0,0.5292677240322694,0.207129245060841,0.2053363700980021,0.2032903368241237,0.201232686659281,0.1991640393577643,0.1970850143087464,0.1949962303005052,0.1928983052858187
137,0.8219001711108995,1.0,0.8219001711108995,0.7416360079986517,0.7440927210982846,0.7356081366643892,0.7270996297814233,0.7185696315131082,0.7100205630720144,0.7014548349263449,0.6928748459143673
138,0.6676301510988535,1.0,0.6676301510988535,0.485240097025942,0.4534507816724209,0.4486015592918826,0.4437322652523338,0.4388443259876463,0.4339391645032415,0.4290181998431716,0.424082846560835
139,0.6256725229300354,1.0,0.6256725229300354,0.4629067449344722,0.4593331725679497,0.4543401339907966,0.4493281800162663,0.4442987689780514,0.4392533550751129,0.4341933878291785,0.4291203115461858
140,0.7351055118292422,1.0,0.7351055118292422,0.6431509010336425,0.6272739699573922,0.6202583234106699,0.6132201771292805,0.6061615569494689,0.5990844814968797,0.5919909614384742,0.5848829987404588
141,0.7146640263548656,1.0,0.7146640263548656,0.5900181010233628,0.584442788039847,0.5779460438826025,0.5714276689823915,0.5648895438136589,0.5583335424463525,0.5517615318504229,0.5451753712058012
142,0.7986018801379168,1.0,0.7986018801379168,0.7252285337752777,0.7292122650158959,0.7208717829779343,0.7125083123656608,0.7041242397519408,0.6957219418432176,0.687303784603359,0.6788721223850872
143,0.6865414166641829,1.0,0.6865414166641829,0.5576814195160767,0.5508513828363162,0.5447762570679028,0.5386799169972627,0.5325641267905646,0.5264306449649608,0.5202812237347584,0.5141176083625981
