,C♯_z,C_z,C♯_z,E_z,F_z,F♯_z,G_z,G♯_z,A_z,A♯_z,B_z
309,0.7277568716178776,0.7708776823578001,0.7277568716178776,0.5750672194639301,0.5064815852547345,0.6170094660548078,0.6660420546748708,0.7728861134764783,0.8723205858125344,0.9074818239380588,0.9883016428987448
310,0.6384317734597371,0.7009475214402167,0.6384317734597371,0.6486753198048604,0.5364442389442109,0.6106574877273304,0.6637176513214526,0.7492973788556189,0.9172784552591468,0.8640540478169911,0.9830477816938308
311,0.6049219975853403,0.7118869839024945,0.6049219975853403,0.5731146068195656,0.5319247407365161,0.6776003538918022,0.6074680188891196,0.8161780916104057,0.8205633041597361,0.9524462964172778,0.9886380459803562
312,0.5515075004635369,0.6766347739060304,0.5515075004635369,0.5274167914139204,0.4843077388697783,0.6313304012192381,0.6316234664340239,0.7915256938183459,0.8596601405668857,0.9831011317717194,0.9467342475435204
313,0.5584593380426313,0.6410041843321231,0.5584593380426313,0.5452526992808551,0.527911246047163,0.6967080839647898,0.6161045606128707,0.7779252665656373,0.7826402333089665,1.0,0.8603695933498919
314,0.5847049554223104,0.7220531821703648,0.5847049554223104,0.4916395897953702,0.4378931360065119,0.6081662317847766,0.5913230867174339,0.765264959799096,0.8361081059851857,0.9443503869276384,0.9560202645573432
315,0.6313841232469056,0.7831478486411595,0.6313841232469056,0.6144691507717253,0.5469763916487406,0.6979105746662942,0.6817865644252109,0.8990164343841694,0.7730520713318642,0.976448058247729,0.9403559912525984
316,0.546494371550617,0.6732055243739069,0.546494371550617,0.5425368355173205,0.5092653283140739,0.6695279162126814,0.6064014123372291,0.7451624194732726,0.7789670614109601,0.9878624096304142,0.8530687601885504
317,0.5710447215476259,0.7887328471172333,0.5710447215476259,0.5738163572819602,0.5285334823585994,0.6276878380501779,0.5929551795914088,0.8659406073185494,0.8000415902972486,0.9707454246211832,0.9408213918457144
318,0.5481232119858217,0.5852791939598012,0.5481232119858217,0.5509504965485478,0.5733018125640447,0.725994990675956,0.5761202836191976,0.788346132800373,0.7635838392008482,0.9700242710932968,0.8030693429205197
319,0.6225256900515131,0.7727099795002502,0.6225256900515131,0.5381445371840132,0.5090665240597242,0.7216745153522172,0.6231477562452805,0.8737323876186442,0.837241207961978,1.0,0.8949777143844103
320,0.7359204445628045,0.792171101466641,0.7359204445628045,0.6293654632146178,0.6081789484445398,0.6268554714447515,0.6470229839294835,0.8730494468313298,0.8713635554418159,0.8907617958598367,0.9745278303034164
321,0.7680591070152847,0.7930690154675037,0.7680591070152847,0.6694604326101903,0.579812173493922,0.6166158037155041,0.6625459214105783,0.6622680143722964,0.8146914657845802,0.9228313552042224,0.999811912842864
322,0.900146253055765,0.8992119364138024,0.900146253055765,0.6791201583726217,0.5503980532419157,0.5587220220077005,0.5433951976117789,0.6464534151251423,0.7481698357531322,0.8210728057249937,0.920776105166568
323,0.6965668220241507,0.7469457214156465,0.6965668220241507,0.5841016469092508,0.488289945031312,0.4648595681658709,0.4848537325874331,0.5366597899352586,0.5911590579172252,0.8637171749666752,0.9886946173918052
324,0.7741320447354797,0.8685111984660003,0.7741320447354797,0.6281357862179121,0.5933476199957992,0.5979726065960085,0.6669379321017587,0.8152919567734873,0.9056755597166056,0.9574029008426832,0.9672652245778328
325,0.8189462275618945,0.9035079245201,0.8189462275618945,0.5815747655536193,0.5106301628152444,0.4908593051108244,0.5108859545354903,0.6348212804774688,0.7018096156292071,0.8690183146403876,0.9499256769601864
326,0.7299670628397884,0.9555240079539904,0.7299670628397884,0.5864793848179378,0.5970378027126576,0.5333083962033455,0.5821518677870364,0.6263271763414974,0.6558048032193812,0.8234769939791593,0.9397696157405616
327,0.7704010168415517,0.8650923032952141,0.7704010168415517,0.4810810672084682,0.5086798935454834,0.552955399651991,0.5487972828135695,0.5823771742522365,0.6512153557122573,0.9298570227037516,1.0
328,0.7137728242719487,0.813458133110953,0.7137728242719487,0.5653784655008662,0.4511671167040501,0.4932109239249606,0.5446986033872849,0.5418391239766054,0.7056696138031496,0.8662943957817643,1.0
329,0.8291546542421164,0.8956266129952245,0.8291546542421164,0.6598816072487931,0.6255723896112864,0.5276368694939588,0.5641826422110249,0.6207156850949881,0.6867642589736941,0.9301611145694556,0.9507416292584262
330,0.7618415359540421,0.7342834758719289,0.7618415359540421,0.6559744241093418,0.6221346011631131,0.6478519924777935,0.6399761096096078,0.6249859620974788,0.7322044813969929,0.8830442788631904,1.0
331,0.846172934865116,0.8837203087560844,0.846172934865116,0.550479228725829,0.5036218927826788,0.5518493752765238,0.623199344836587,0.6347404725158503,0.7188188688086963,0.872013405926678,0.9797527848293248
332,0.751313810614505,0.7855140499120971,0.751313810614505,0.6065009748517813,0.6818282940219755,0.702959936617339,0.5990313785519602,0.6398648791741102,0.8028507676965688,0.8891445429696616,0.9525968072847952
333,0.6460038513081221,0.802092128455188,0.6460038513081221,0.6037480243801409,0.6978941056963301,0.5795941765910514,0.5158706535931825,0.6135294602023547,0.6945657388267938,0.8606306892409942,0.9904758586506588
334,0.7842370675232425,0.799554088033605,0.7842370675232425,0.5899511751502525,0.538216717672112,0.4447330687050825,0.5060522320218476,0.5412108127465575,0.6779451763737216,0.7173623453986048,1.0
335,0.7863927442272757,0.8426269706577187,0.7863927442272757,0.7386686943306772,0.6865977288592603,0.5641737397750167,0.5890858442602819,0.6791177621937966,0.7036493418800246,0.8152053153922845,0.9777160180037168
336,0.8126987684421164,0.9583413434741848,0.8126987684421164,0.7234801488630404,0.690345710477958,0.6503509256212956,0.6034664323549804,0.6516497987355961,0.8237044684989576,0.804102562032612,0.9152938072311984
337,0.7488352903068445,0.8124891355871533,0.7488352903068445,0.5811043710580657,0.6181660946772732,0.5760676929700896,0.5636074761301232,0.6200323747326181,0.8059167373307395,0.854040885184474,1.0
338,0.8080551897803523,0.8749310384362253,0.8080551897803523,0.7240649558961695,0.6698204955047942,0.5749246225147827,0.4926072032194091,0.5724935775709014,0.7229911897666034,0.9231035067133608,0.9820655091892172
339,0.8511325512394378,0.9469193465158056,0.8511325512394378,0.7703627328902082,0.7692839991885981,0.6808483362813504,0.6827772972246074,0.6864322708502137,0.7403409502542173,0.9110676426573676,0.991126640031638
340,0.783517225309465,0.8940877833659445,0.783517225309465,0.6168820886306495,0.6627917308021986,0.5835704367914999,0.5772524937359208,0.6412007480957158,0.7905783984377965,0.8443135654160306,1.0
341,0.8320764974726469,0.9133070577541212,0.8320764974726469,0.7059343085017639,0.6575659274674256,0.6118143664665715,0.7176477990785567,0.7154181258614868,0.6792449618552739,0.8338872121093518,0.9383986316125532
342,0.834597864599487,0.8733175337877203,0.834597864599487,0.6980473906752979,0.732174926717763,0.7204011008151009,0.6449250366530414,0.6693966111377131,0.7239661948117285,0.8688865938540437,1.0
343,0.8168849425737611,0.8236868528767357,0.8168849425737611,0.7866048172282564,0.8323363500863895,0.8397256246568631,0.7991337688874128,0.7872650885569806,0.8367554635453124,0.9028989453509908,0.834680203360132
344,0.7696174032033033,0.7639078194380029,0.7696174032033033,0.5938096257310161,0.5691550078451013,0.600403279474949,0.5782672932027646,0.6131376286908704,0.7287667105757584,0.7496202185555334,0.99990063998588
345,0.7870168314495557,0.8047685932633847,0.7870168314495557,0.5976714659188579,0.5855900895233953,0.6279109409990643,0.602872969340912,0.6040281060086562,0.8165252826396677,0.9118744953616084,0.977472250280023
346,0.8664314092152351,0.9020074927727324,0.8664314092152351,0.6260819280167097,0.5468082450420207,0.5424558823161653,0.5335550012117453,0.5642423236445416,0.6306698699574638,0.8099650683980221,0.9357395578137404
347,0.9043913321391006,0.8439530987706175,0.9043913321391006,0.7848042778655238,0.7185871416231954,0.6153809587487555,0.6553724246425083,0.6444875250693324,0.6662206850690949,0.779938651756564,0.9515364535434944
348,0.7765510064142293,0.9264524172192418,0.7765510064142293,0.636389767525731,0.6493313558757284,0.6055662884598284,0.586637068141688,0.6897014000042212,0.7972545717078252,0.8801010303599073,0.9702461411034978
349,0.8335230958816155,0.909907489304019,0.8335230958816155,0.7414244787465426,0.6969915192926491,0.5873947286224452,0.6660474023288532,0.6792962768477798,0.6894445438276139,0.7694309182057691,0.9833694961294466
350,0.8651752282758549,0.8802006121551872,0.8651752282758549,0.6891350089489157,0.6409445119765868,0.6294291306568638,0.6470657240784506,0.6810436462714504,0.7868200417673984,0.7651297664247658,0.9829289312869084
351,0.8602907018518858,0.8574887451166827,0.8602907018518858,0.7315678228633301,0.766494019696419,0.6290028746454945,0.5962551687353216,0.5507497927213124,0.6935293751922503,0.8234568180193579,0.9288822263340129
352,0.7111807622820335,0.819954735362395,0.7111807622820335,0.6392154926013242,0.4968815459966866,0.5033996371860665,0.5944490335199167,0.7340130702914817,0.7545761521396733,0.8054949202559486,1.0
353,0.7675191121811425,0.7673814731110435,0.7675191121811425,0.7570257443386811,0.6792030149785134,0.6619463070818651,0.5774933049216808,0.6079895114953657,0.8057418302757061,0.91045249104654,0.942535126066316
354,0.8556501592341473,0.8315264173899998,0.8556501592341473,0.7725417077077736,0.8036975228334872,0.7890703389614614,0.6474915093444905,0.6261153287197406,0.7233658493726839,0.8227838598247419,0.9986226995133438
355,0.8879637384422875,0.8586646477737037,0.8879637384422875,0.6615688142067926,0.5831870927790193,0.5666840514164752,0.4929467269305563,0.525201594037693,0.5899729399575978,0.7156538771822655,0.9046723149261856
356,0.8137730446646742,0.8818434157220206,0.8137730446646742,0.7801205655041482,0.6454423983045846,0.6093129045554139,0.5773682528623654,0.6591965445858857,0.7010138507082977,0.8487374791243026,0.971755563623694
357,0.9580360871719228,0.8218795614059617,0.9580360871719228,0.758966065690951,0.7675462850033073,0.6354756497119779,0.5934441076243906,0.6120904478504459,0.6571159253091282,0.7520209581961264,0.9269633964899456
358,0.7668351977310924,0.8919117607051925,0.7668351977310924,0.619835422470576,0.5920908664192543,0.5460256183791756,0.6290009632576484,0.6654100556607386,0.675436169252551,0.8714999107927438,1.0
359,0.8110977895876857,0.9401053131366962,0.8110977895876857,0.6727228738594452,0.5877262824873568,0.6059547261241561,0.5776055240646674,0.6531299773164783,0.658194915235365,0.8269936534144758,0.9503741511733644
360,0.852174161392735,0.8912816142176211,0.852174161392735,0.7683569924974365,0.7244906933618539,0.7336818371498842,0.6853755774331481,0.755816496142288,0.7767574502256753,0.8551379432404026,0.9163602145616092
361,0.781802978104647,0.8569334356948112,0.781802978104647,0.6925181994878052,0.6368343004147685,0.6050656441661818,0.5725413785874351,0.6373564352157977,0.7033498857803998,0.8351489924952925,0.9264319110784708
362,0.8138378437612769,0.867210157512945,0.8138378437612769,0.7097079728415431,0.6441714586450084,0.5603944357327288,0.5442365384648241,0.5802220206372407,0.6225266888161152,0.7828760996727988,0.9516655573248788
363,0.693519359421391,0.7687889500623665,0.693519359421391,0.7056477432942238,0.7678184723908751,0.7054895054261697,0.7219942446952166,0.7763775213041804,0.836193530329879,0.9417837472332118,0.9924582786483832
364,0.7858843864112083,0.8389484645684361,0.7858843864112083,0.5853585197843133,0.6810148637238139,0.6040288681419413,0.6451357283162621,0.6768980247232008,0.6789592541482542,0.8178689530617959,1.0
365,0.7473554193393008,0.7555901412974428,0.7473554193393008,0.6187268186451267,0.6638233326156167,0.5583558155026657,0.6566497688631935,0.6935840537878742,0.7507697884922497,0.778836073513455,1.0
366,0.8376398368012247,0.859195318854431,0.8376398368012247,0.7109474553258637,0.6221101946856873,0.5225212761766499,0.5490084371186489,0.5913257166300293,0.6453777267875913,0.8341525498208383,0.988943612191927
367,0.8249267566411863,0.9113242332628962,0.8249267566411863,0.7477719723661247,0.7077466435790636,0.6498574722058322,0.6407461851148895,0.6749146883193555,0.7229229071855539,0.8780302182437305,0.9764454889443356
368,0.8451832235919851,0.8578463757829042,0.8451832235919851,0.6143039299554874,0.6552250526209112,0.5716013298655601,0.5822132918147352,0.675317202674783,0.7958106557833404,0.8758183782797558,0.9858489417115894
369,0.6543656529587758,0.6213247950087181,0.6543656529587758,0.8129672107153607,0.8112262919378491,0.6809381714544666,0.736920119093214,0.9346601178433014,0.99288189777752,0.7128536168586267,0.7670076668231057
370,0.6939687350101837,0.7406548839771124,0.6939687350101837,0.8702593377501947,0.8605150431291254,0.838094735065892,0.8381880154592546,0.96784203550299,0.9829127849638212,0.8387227910221373,0.9297681562133926
371,0.6417459413078448,0.668238123909457,0.6417459413078448,0.937593316045796,0.8399371865729167,0.7669055021761088,0.7301866298978171,0.8608489693002402,0.9552987182062496,0.8391044977091952,0.7558739973249023
372,0.6037262206767916,0.6325936727019427,0.6037262206767916,0.7699232356795304,0.7876362458298248,0.7203731708943187,0.7680428807086693,0.9160223595529328,0.9851385808016644,0.8273029173175095,0.8279274004834525
373,0.5325873750046082,0.6475204759551548,0.5325873750046082,0.8498111833849951,0.7317224179468044,0.6333095258001658,0.6602193612379601,0.8781219584933465,0.965199170624206,0.7096011909721719,0.8131572911898486
374,0.5269161803686674,0.5716543820953709,0.5269161803686674,0.8617646541202261,0.8087701189195208,0.7482685565862327,0.7994364861346833,0.9317581538929072,0.9770140764111592,0.7381603418793894,0.7706197570645408
375,0.5569859946023307,0.5715731089033304,0.5569859946023307,0.8470638804731493,0.7687303447925374,0.694738373756851,0.7380065072431458,0.9231879121172422,0.9802777265304314,0.7105955827938826,0.8064651209749071
376,0.5240697190672755,0.5395704738597767,0.5240697190672755,0.8601568167304899,0.7158099281733236,0.6506739694711118,0.7090499476358829,0.9021555965691676,0.997203808405462,0.7883698523102608,0.8362566884290875
377,0.5020053643282302,0.5777775145146825,0.5020053643282302,0.8147661430341379,0.7041058924883489,0.6378691184492812,0.7023782453694171,0.9004083294725334,0.963940983563262,0.7289581856805798,0.8429428104989635
378,0.4655961950674392,0.5808985801311615,0.4655961950674392,0.7623030424637848,0.712256921347696,0.7666331466161237,0.840087277543514,1.0,0.7873491664616861,0.7071851926375318,0.7969215962512202
379,0.510998012456213,0.5540539479916698,0.510998012456213,0.7225305241876323,0.64970400953158,0.6100135737904567,0.8041613575341381,0.999202423884222,0.8787692164357707,0.717853556446625,0.8099252318811762
380,0.4269012550934968,0.5254630802664584,0.4269012550934968,0.633091887102316,0.5370582351826396,0.5674862408888305,0.7536195798045427,0.9919018117164868,0.8614570637811704,0.8027520972202392,0.7900266048079431
381,0.5308093443307935,0.6027500649114298,0.5308093443307935,0.84596546964953,0.6745349107831092,0.6696717232853121,0.8378263036765087,0.9932323816566684,0.9345787540243072,0.8258884633063911,0.909762966448848
382,0.4919331880969952,0.5823210692173997,0.4919331880969952,0.7724924088557117,0.7989554520472458,0.7023487828912997,0.7885698660690822,0.9866863250757042,0.9461653599212864,0.7277678356543437,0.852717763518288
383,0.5163167645776191,0.5944941415186259,0.5163167645776191,0.7161442067676206,0.635863883279146,0.5465422759738823,0.7334311381929218,0.9266046686573488,0.9541505599407522,0.6507486146552076,0.7008302622891041
384,0.52977151601571,0.6214264545325706,0.52977151601571,0.8054830006883914,0.7937900402783097,0.711665688357569,0.8167319751364017,0.9386046566167208,0.9559645018735932,0.7652357230963546,0.7779981938604187
385,0.5161855446084166,0.5682545138949823,0.5161855446084166,0.6643551099831795,0.6314017588045554,0.7505744967356033,0.8029083024578755,0.98849854960053,0.9518404018312272,0.7777308041781407,0.7735126883761376
386,0.5012579704461944,0.4721216395522674,0.5012579704461944,0.7762562877809716,0.6185348361629398,0.6791507178737314,0.8422122108100215,0.954497751163621,0.9118921137807052,0.8973611407854244,0.9360339562773912
387,0.5671976967438573,0.5897866524118843,0.5671976967438573,0.763633832807835,0.6321900989450576,0.6896546061727844,0.8263583392356657,0.9849952335746902,0.891844446306837,0.8180408866773671,0.8936037775604095
388,0.4430011415359023,0.5168871902672936,0.4430011415359023,0.7845962627491931,0.7144352229117062,0.7297305070153133,0.7980449476934045,0.9726294802213106,0.8436299056678744,0.84409315127715,0.8102306115334205
389,0.5001948268841571,0.5461835899700335,0.5001948268841571,0.7082930514667448,0.60353994946176,0.6021212221747786,0.7877436844467981,0.9820144439342096,0.7627320246107953,0.8149615128802759,0.875961365542997
390,0.5172134842722932,0.5801204619722554,0.5172134842722932,0.7691721357081365,0.6006704822716075,0.6429618168760015,0.7973428369810381,0.9733949401084756,0.9180818425086608,0.8702114408361453,0.831623587299101
391,0.5968023359956627,0.6697172854131467,0.5968023359956627,0.9070163703362684,0.624059727861319,0.5987419288922434,0.8080793402458007,0.9781644189928808,0.9178562979449671,0.8524696508091623,0.888962239776146
392,0.568123548780408,0.588075199148886,0.568123548780408,0.7519534597661032,0.675737261617816,0.6881917199290095,0.8636737521173979,1.0,0.8090369533986642,0.8029172687409364,0.8094004380087293
393,0.5846411411365817,0.6912525457257077,0.5846411411365817,0.6909044877802671,0.6646461664692879,0.6995167241442828,0.8034284685742678,0.9502096124214529,0.9168419209879016,0.8563036839890988,0.8654337092374179
394,0.5682154261191551,0.6257355524626869,0.5682154261191551,0.8232153615210254,0.7517859593471562,0.7219487942262018,0.8256563168622201,0.953921804029114,0.8775414573177734,0.8351242331576104,0.9745630702704884
395,0.4550069186212468,0.6029207172807022,0.4550069186212468,0.8812806353634569,0.6610139232263214,0.7095551199223565,0.8723162414460953,0.974729894777778,0.8367413694999536,0.8475843652695442,0.9268750103065054
396,0.5277388129809042,0.6261417623760838,0.5277388129809042,0.7309282886690021,0.6569549763919721,0.5882540925908416,0.7211354357555938,0.9766966887277324,0.9234954941153236,0.8143925157625561,0.9014424187350945
397,0.5119117894768223,0.5963143676402035,0.5119117894768223,0.8512513968710639,0.6419031129183282,0.6432397063480838,0.7267190076440498,0.9788419306629268,0.8753908166549172,0.7374929716903261,0.9127841536713892
398,0.5223886468895585,0.5302052706518208,0.5223886468895585,0.7538852293834046,0.5899000660004781,0.6080000930009021,0.7378035112652171,0.9896967820294414,0.9491130471082942,0.8469327663459191,0.7874711758799705
399,0.41654640964961,0.4781842651771788,0.41654640964961,0.6294587754401406,0.5669806449259398,0.6992586730795539,0.8246130691024666,1.0,0.7807705972219242,0.8027650228917581,0.6594642389346023
400,0.5272122921681287,0.5850494065448569,0.5272122921681287,0.6837400634342874,0.6194120029194702,0.8060975629942385,0.8915703782147598,0.9961217345250786,0.7954949507121395,0.902854626663214,0.7390345030663156
401,0.5095413164801663,0.5632071667452079,0.5095413164801663,0.7522996785980642,0.5845001377538552,0.6290151718687296,0.7449590675251382,1.0,0.692853311429492,0.7677731408328806,0.786890753772945
402,0.4957459358333855,0.6408697391250734,0.4957459358333855,0.8138254721801149,0.6686091874255814,0.6610170382204376,0.758537912901684,0.9700756849233292,0.8940358644669536,0.8333504732309951,0.9471432600366502
403,0.6479925533946216,0.7344002141694966,0.6479925533946216,0.8090443523356652,0.6780931817244408,0.707261550519867,0.8453238131672491,0.98679094168427,0.9040839126737004,0.8357612878670535,0.9558858075182476
404,0.5320473605239379,0.5501293428382205,0.5320473605239379,0.7376406287563863,0.6545200652235855,0.682358171785789,0.7999370118503176,0.9453470744533587,0.9489623651174272,0.9151881639834945,0.8755696633116866
405,0.5159431477444855,0.5386835591807423,0.5159431477444855,0.7280499287347723,0.5448360855241582,0.6922245458062548,0.8051033560470741,0.9686245053579796,0.8929246606504609,0.9446591131662174,0.8247247585236268
406,0.4078118990272096,0.4761566236431418,0.4078118990272096,0.6491553892126282,0.6031737818327562,0.6028293521909148,0.773723450233037,0.9922660891530302,0.8586027877792585,0.8482241146963312,0.7208000552713202
407,0.518286659874173,0.5638802008591047,0.518286659874173,0.7425880099944742,0.618980392526498,0.55238644025495,0.7170730233860358,0.9911864219853024,0.9056169409267842,0.7851159182333506,0.858750140725096
408,0.5225649745347265,0.6018305377295695,0.5225649745347265,0.7051958201458043,0.6612035997645253,0.7950008400774413,0.8791759076131546,0.9693288504366414,0.8181379875419874,0.8662325034685289,0.7869879577501884
409,0.5652453398120839,0.5663242115375877,0.5652453398120839,0.6832127964035258,0.5741353781007958,0.6619988547165491,0.7885218549460111,0.9928063120870771,0.8477689814004475,0.880687298701817,0.8592971407661804
410,0.5548605661006903,0.5999579903007688,0.5548605661006903,0.7750584233060952,0.604874077582951,0.6624357366028767,0.8281934062341473,0.997650208483068,0.810407585762261,0.8489429169112075,0.8491349514359924
411,0.5059230231667696,0.6156757970429974,0.5059230231667696,0.725595807362855,0.5880879105369661,0.6120868513545721,0.8002583565072111,0.9730425226407884,0.8508468232249583,0.8372038104580128,0.929158008237676
412,0.503173568402301,0.5406073798715866,0.503173568402301,0.7837030168306144,0.5961753505469781,0.6887940698046341,0.8752881279616623,1.0,0.883251516324643,0.8588766003088789,0.8317315899125891
413,0.5344615487419923,0.6420049381827092,0.5344615487419923,0.8067113300104328,0.7026670343612511,0.7540779695570979,0.8740414194558457,0.9708951998057448,0.8821218582602928,0.923611483692369,0.8912682930863207
414,0.4501631980307016,0.5715012121001037,0.4501631980307016,0.8160831086748109,0.6945991789707797,0.7164947685742137,0.8595611380193926,1.0,0.8806017387286307,0.8146807824625929,0.8943783232934708
415,0.4438699323284926,0.5700359291239595,0.4438699323284926,0.7358739875541547,0.6201867778017612,0.5714673997403809,0.7549605401141259,0.9038560713745514,0.8195602679967614,0.7913454318156701,0.9559218266863084
416,0.5276748947350166,0.5898144847776178,0.5276748947350166,0.7256339585346384,0.5744803418631267,0.6306910414842796,0.7755799767210444,0.987285005768673,0.8595669273945261,0.7541974209425032,0.8991199280662628
417,0.465543681163721,0.5141129125754413,0.465543681163721,0.7228773896679068,0.6908024807338631,0.6267192647318603,0.7348348977736047,0.9971985985745848,0.8449510902151864,0.7939778989890959,0.7244593839829866
418,0.5261932884202268,0.6543667336766283,0.5261932884202268,0.6913935218147471,0.7677194359982499,0.6968288600695178,0.8352664090479133,0.9621661828639148,0.8504388863438613,0.9374907341535572,0.8475881211618086
419,0.5606446162239455,0.6106974811996441,0.5606446162239455,0.6669686350170844,0.7916884591771948,0.7732166459914652,0.907968199634469,0.9609983817977208,0.8421919180048477,0.8883673340290095,0.8595805595604941
420,0.6598646867970408,0.6517087597045763,0.6598646867970408,0.8785307176303561,0.7955764302117205,0.7287074652275952,0.7463403076786959,0.8443219474271545,0.7432323001745091,0.8044455009349311,0.8613141320151724
421,0.5669822708042719,0.6149643856970917,0.5669822708042719,0.7611754347474488,0.903261116333229,0.8880162513676173,0.90783894139701,0.9391558744831005,0.8751220406693156,0.8647858422971407,0.8349922745696975
422,0.6086406096729478,0.6590911070807206,0.6086406096729478,0.8255198187342744,0.9262799777127724,0.8217116755458248,0.8772063965658168,0.9162330529652049,0.837468952117633,0.8125352579415605,0.9255663418931228
423,0.6716115051323187,0.648326647959048,0.6716115051323187,0.7975441768367513,0.8453873194165561,0.827803376003275,0.8747354257749561,0.897243736466884,0.8253896359833816,0.8808083232748953,0.9542574757027618
424,0.5167522770777241,0.6905489385401254,0.5167522770777241,0.7791884588055855,0.8986112145758227,0.660901022773143,0.6025624491283683,0.7821892277138854,0.7401811635840017,0.8449374684614314,0.8711351541523444
425,0.5416732285220685,0.7350526139595756,0.5416732285220685,0.6444914197943047,0.8291689769782554,0.7594860366453209,0.6626671352672103,0.784693559175803,0.6908683318703904,0.8003918050655515,0.9929316970771956
426,0.6624448309500757,0.6770190125177719,0.6624448309500757,0.8200533365467301,0.9068577586295968,0.7340967648292899,0.72873447334131,0.7946719084233688,0.7914032045367486,0.8011420443761755,0.8529739250867384
427,0.712404607205578,0.8027391874682839,0.712404607205578,0.7450619626198064,0.7991637314322766,0.712784861474289,0.7037405155318569,0.7624726182996806,0.7870694003785195,0.9516817823398008,0.9539139535788904
428,0.7675355792125192,0.7462102806199643,0.7675355792125192,0.680715030254259,0.8066711183385381,0.726178013362316,0.7580391073189712,0.8838919255557366,0.8067877468982353,0.9005892304752194,0.9694116040039789
429,0.6954204962568601,0.753668974873059,0.6954204962568601,0.6621267439323724,0.7219688575232416,0.6465394147479974,0.736214424582552,0.8290301495995639,0.7459510148949215,0.878908810103694,0.98615347621733
430,0.72717660277981,0.8167168156218335,0.72717660277981,0.6596204830658896,0.7642448776881136,0.7419160805006187,0.7208951837827767,0.842676718357632,0.7591853166043627,0.8777494686020395,0.9720336285723802
431,0.5981805524690008,0.7105419748129053,0.5981805524690008,0.843711780140661,0.9114216375173436,0.8588468014757727,0.7787497106072498,0.824458957202384,0.6830723932160284,0.8538596486401983,0.905067732077773
432,0.532594331625911,0.5771139259910334,0.532594331625911,0.7724204856758697,0.8388830849174477,0.9354222795985736,0.929814256047462,0.8522295260070103,0.7729681547427343,0.8072653011593989,0.8381304302200681
433,0.6584861800067741,0.6516284521931476,0.6584861800067741,0.8677681845307212,0.9740507452210764,0.8350923158862531,0.7757462254696446,0.7670404057589769,0.8834454528063275,0.8111271518168425,0.9033160353941704
434,0.651224065583815,0.5667922727126092,0.651224065583815,0.6927671444968039,0.7786733110228767,0.7885793838733482,0.7994087370593174,0.9628649840643572,0.8063478879917135,0.8248413799034054,0.9644654634292026
435,0.6809054323035592,0.6128640216301195,0.6809054323035592,0.7604107550677596,0.9030073420745792,0.7292092307213375,0.6856821533291022,0.8084082916055143,0.8054584336608652,0.7259222724041647,0.9156551792882892
436,0.478631297967295,0.4816820920141669,0.478631297967295,0.6931050378350019,0.7066378827918253,0.6823108690076296,0.8222320282555545,1.0,0.7921493300888572,0.7910853757952124,0.7721113407290116
437,0.5031506298963935,0.5922911225311916,0.5031506298963935,0.671744463770203,0.8954629842380447,0.848935981111357,0.7691097321943827,0.8773420318150779,0.8266127599916215,0.7826715379461969,0.8772337948949552
438,0.5543296962966879,0.7664732381645295,0.5543296962966879,0.6866800589890388,0.7792264282163571,0.795092737720379,0.7636596139882714,0.826457142652994,0.8395124089389973,0.892460953353888,0.9851904466764846
439,0.5844272367957838,0.6998061858525397,0.5844272367957838,0.6886473884505312,0.7238777481896035,0.8099435989995456,0.7631583845031799,0.7177823532787091,0.7023195760716673,0.8847029037224443,1.0
440,0.6330821956142435,0.7526214390675583,0.6330821956142435,0.5763565104537438,0.6383309613752547,0.6780291305888345,0.7509202512923085,0.8734733541983593,0.8221757431741076,0.8795508049580159,0.9610921664226476
441,0.7797304991301397,0.7243941238679935,0.7797304991301397,0.6104443117333999,0.7294426142935252,0.7415478781330921,0.83843924368878,0.7758153911799863,0.7927218806375721,0.8073356970987159,0.8634344475174855
442,0.6764988212571982,0.6056420510638914,0.6764988212571982,0.7168663547865878,0.7237821214565412,0.7518737708554655,0.6867996282196529,0.6576639185147558,0.6711491616260972,0.660666981421302,0.7182973824631026
443,0.686748442027742,0.7507063872718653,0.686748442027742,0.6680667037084159,0.8765006631577759,0.885391811268777,0.856672523434201,0.8007029680091762,0.82058581895012,0.9558618621888184,0.9406053934496296
444,0.5935277684304028,0.6687290148640351,0.5935277684304028,0.6226999219304185,0.7760279766336583,0.7004781934276919,0.7462411184463593,0.8845002419442128,0.706707815666265,0.8349424723832959,0.9324053101293982
445,0.7080221858601967,0.776561249952448,0.7080221858601967,0.633076306174747,0.7342828179565094,0.7282017407860737,0.6492740584352384,0.7572760183854809,0.6599068182676682,0.7573492406303353,0.996420819049418
446,0.6097106413139456,0.7333920558680725,0.6097106413139456,0.6649854527486018,0.7365375079188708,0.6236710640311628,0.6769227549600488,0.8685891022414679,0.7916953990795075,0.8715838686249281,0.9839447848171468
447,0.6295507631759226,0.7326745633986959,0.6295507631759226,0.6003791262846644,0.7489646246506491,0.8091146599793646,0.8021654537507693,0.8742466563626795,0.8256106005554872,0.9138489405294824,0.9167844311617674
448,0.6031458741453001,0.6715731000874863,0.6031458741453001,0.6972494214555188,0.8895477487297532,0.9191720291192138,0.9057913615707645,0.9873929233902248,0.8172322046312717,0.843465699030737,0.8521355243223142
449,0.677827769322329,0.7481074644999074,0.677827769322329,0.7467069878230075,0.8618186875660051,0.9054428656154482,0.8353595027324653,0.8289154893702987,0.885958048449515,0.9259210095022083,0.9114781480596102
