,lvl0_x0,lvl0_x1,lvl0_x2,lvl0_x3,lvl0_x4,lvl0_x5,lvl0_x6,lvl0_x7,lvl0_x8,lvl0_x9,lvl0_x10,lvl0_x11,lvl0_x12,lvl0_x13,lvl0_x14,lvl0_x15,lvl0_x16,lvl0_x17,lvl0_x18,lvl0_x19,lvl0_x20,lvl0_x21,lvl0_x22,lvl0_x23,lvl0_x24,lvl0_x25,lvl0_x26,lvl0_x27,lvl0_x28,lvl0_x29,lvl0_x30,lvl0_x31,lvl0_x32,lvl0_x33,lvl0_x34,lvl0_x35,lvl0_x36,lvl0_x37,lvl0_x38,lvl0_x39,lvl0_x40,lvl0_x41,lvl0_x42,lvl0_x43,lvl0_x44,lvl0_x45,lvl0_x46,lvl0_x47
0,-0.25672201738847084,-0.2622040766730008,-0.23759624200364554,-0.1665601832348882,0.11801863971251343,-0.06928702332681667,-0.1550327296617102,0.04278460076223965,-0.10824135748484202,0.008316367763660341,0.18830040645651575,-0.2033291548476687,-0.00212485412632139,-5.674722781675353e-05,-0.055746825932479156,0.011266840631522793,-0.047297880606448725,-0.012835664098047421,0.03800799145968959,0.027761320972742167,-0.06180933698522514,-0.07574078911237683,-0.029048323189629067,0.056743925164590404,0.007809891751274973,-0.02599801460179848,0.05204335530819949,-0.04230518383848763,0.01573905145130437,-0.012322055924047542,0.09078534664655541,-0.018508371837576976,0.05157003564234973,-0.030013497144636966,-0.08011638312060367,0.06351489622366098,-0.0010974071201701827,0.02280181060807967,-0.004802719934236288,-0.009975102003347044,-0.01329660414625576,0.031506129636796026,0.034659730570666875,0.12115196189492318,0.15890857711686687,0.12833919340696043,0.1343316095508459,0.14906197864804474
0,0.01497242700895568,0.04000491943394348,0.03869984205092481,0.005097551654287538,0.031480583800369555,-0.12798378657568762,-0.005841167080003621,0.004107349456466657,0.016429521738760142,-0.03281691456508262,0.009716600642999727,0.010223933005418065,-0.0034354459325921056,0.017962370935177836,0.027787868168141803,0.02406614996696057,-0.089818655666687,-0.04720288468579386,0.03435157257277641,0.009306071184770443,0.01741486566948926,0.0025466651944369804,-0.0028760978736326044,-0.010945981218560417,-0.0032849425805507137,0.010910716091769898,0.04265456587321425,-0.036071419809249314,-0.012389933211690282,-0.020032237504627015,0.048578550446120326,0.025758333287320155,-0.011858194351135519,0.025946276111499987,0.010969314803864457,0.0417500948139278,0.009706904475101877,0.0512766137749257,-0.05602729993694311,-0.044483690340810456,-0.025729837066758656,0.04081926810882528,-0.007630550321657959,-0.004883303697748112,-0.056402123159978675,-0.06721311825568196,-0.05764076154686271,-0.03994950241558258
0,-0.16745572262872532,-0.1646672074398045,-0.1516572376443578,-0.12688693056226366,0.020662229099313933,-0.036074978919384146,0.03180315674749997,-0.0011161600536519001,0.06065296810695162,-0.04765482461187306,-0.03711205544792428,0.0053818517226765315,0.031755804539227196,-0.006760011017670195,-0.05195071355036371,0.0196854162557333,-0.023231881796211305,0.027263995246138567,-0.0062730925980714804,0.02204335689781563,-0.006805500693327327,-0.05047186556187091,-0.004921787139941703,-0.015536183092555701,0.0026457953295751235,-0.011595542345496614,0.018455378173481394,-0.03125810697072811,0.031176500114081636,-0.03048536499333831,0.0019197452703352685,-0.053523105102109864,-0.04916714511351118,0.022611138061697712,-0.03583589594969214,-0.004217436834916867,0.00021004933730479772,7.382438638489381e-05,0.01735335719020347,0.029109580259572405,0.004083650958111253,-0.04142813764463087,-0.044851990818448186,-0.03497228507731512,0.05352646046749169,0.0396596621362809,0.03539811111840111,0.031143261720654035
0,0.06348967680154553,0.053225698181154524,0.05155215902372094,0.05539604902153589,0.005144779107794361,0.046214022104686496,-0.020040719562137224,0.02226482415355165,0.01823429697161701,0.007440481495885154,-0.015027890175334868,-0.0250383352329343,-0.12982832335397476,0.03482540866703553,-0.01923202519996972,-0.013456791625170174,0.019209976498570293,-0.04101622946405034,0.027654555346870682,-0.025286331442347054,0.05156746616866891,0.007669024103778691,-0.04205659304729755,-0.03664360868713769,-0.06663083289281667,0.04446536899991648,-0.04830165344997395,0.0354950337332722,-0.022810546582447428,-0.02257153976156268,0.008463707281492995,-0.018244707294188485,0.034431589058673974,-0.036067625031811934,-0.06553330134088159,-0.060669131738317,0.031418025699906815,-0.045776669155496275,0.05218784112301444,-0.07863349974548142,-0.04426536749282083,-0.02421708229622161,-0.029691916661198463,0.05173695344127106,0.043671953664920604,0.04837676826904487,0.04701464221320347,0.038572864800636604
0,0.0029531939923287238,0.012021573389106342,0.009727015074022015,-0.0015031884414399089,-0.0008896326707276856,-0.0008538983351409111,0.03596350584475278,-0.03404478366245546,0.022361479331215427,-0.07990397319086512,-0.07086564965515323,0.05019011606403637,-0.014974461897280146,0.005513923091900535,0.012142052773752854,-0.0028240375085724686,0.038255034796457886,0.02473738181154707,-0.030711100662936256,-0.028585287679321007,-0.04637802297734615,-0.012195422383214832,0.01172238249763077,0.015221408782450357,-0.011866041990541958,0.03393935295661428,0.02053712119229522,0.041690151186778955,0.002885640540794817,0.04433193547319717,-0.07940265352185345,-0.06836491184017099,0.06619730643134183,-0.020892919133748765,0.03443406620337776,-0.018187741182017082,0.021170950885776536,0.04611835404571185,-0.014477806130664614,0.01759689416912732,-0.019701802736691514,-0.037006418237347495,0.019880289513158414,0.06636949969789667,0.09197269557170361,0.07810206824940585,0.07984134969367306,0.08390263069662936
0,0.07936682967764123,0.10767175464769084,0.09875711619762326,0.05093530263275229,0.009399609887606936,0.027100108580082844,0.02040856108659958,0.015048620584080458,0.04502027728880064,-0.007569611247916188,-0.03744689851438061,-0.03071538684730138,0.015992011456366976,0.034060946066088706,0.012737192790157278,-8.336006313903218e-05,-0.032661968118876825,0.03903991441397313,0.017791755019292706,-0.029081965930325367,0.001882657812176479,-0.0678940177584335,-0.0015115047288540976,-0.02548280301337406,-0.013962410216395008,0.014574289915925822,0.01008759610600146,0.06156388754568026,0.02257111340592406,0.030431183873487266,-0.02262829304094392,-0.03769682990732727,0.03600027273288794,0.011781058359511282,-0.005859608745475148,0.009364607815660652,0.014549006628360672,-0.012168423900992473,-0.010284439109268514,-0.015058992754315891,-0.02179871943083097,-0.047547372009911305,-0.0070790465604114025,0.03680707328658077,0.014984178051664201,0.026174437539093383,0.02441281625214391,0.014283874479731984
0,0.03172445597344279,0.030003257159220927,0.02977380546702234,0.029493217458665667,0.02015237733162995,-0.02650906918136299,0.004506333622075649,-0.027795922999910377,0.04524869906052993,-0.01529884295968311,0.03247717506529014,-0.0663143012187325,-0.047693142943504296,-0.017223453332936373,-0.008580209641958774,0.010066546426018327,-0.029589454299101738,0.042829558613136906,-0.01330095097132984,0.0008527514717908656,-0.04523320234963308,0.05659400734766561,-0.04103208869333044,0.004029480901361999,-0.029280454428115367,-0.035129818647494364,0.013435350947568118,0.03803000753544284,-0.11666326629299119,-0.028186766439923346,0.014546280928679784,-0.011431448431410522,-0.016162960844801406,0.03421553608984137,0.030821860379446047,-0.045055686910929545,-0.20707072239263613,0.08751055503477748,0.04522601309444734,-0.008306838815775005,0.020843209796961415,-0.0037023836871264092,0.09237788839119342,-0.010466662088870603,0.020011369414223927,0.030298139075021522,0.02426632009665618,0.017967062023983453
0,0.10397426572358334,0.10688448639375933,0.10264387613835874,0.08034388385304583,0.01807481209916006,-0.15887672583124524,0.012821624523226736,0.043387449087004176,-0.02579591851016769,0.006781073971411035,-0.001955513634391836,0.02309125892274514,0.032231864441739755,0.05067395561675645,0.02367845346506178,0.01837402230747777,-0.06153331954456563,-0.11784797415822623,0.06747717586036747,0.01329028439031978,-0.020439701524483076,-0.009096401285691566,-0.020396802804608268,0.022732964557498438,-0.025929923403084462,0.045664576611949975,0.03303174798266553,-0.05273706486648529,-0.045552315938490996,-0.02413051943539658,0.07399212930437586,-0.03519530402669695,0.023558736876119986,-0.02677878401885552,0.022283492575324196,0.04547119929793044,-0.040396177591467713,0.005577011656002787,-0.06951766052279017,-0.011629492521064093,-0.02247926888821162,0.022335572792724412,0.012061962513397265,-0.026742275659271786,-0.07692185971292179,-0.0745826474114788,-0.06930430100166325,-0.06108766053709069
0,-0.39840664742880333,-0.459171351906442,-0.4198065590054756,-0.2591801613363019,0.08766361808857408,-0.018424187850996913,0.0675153164271668,0.009134473906094676,-0.025426144653892695,-0.02456029957542021,-0.056036927880448346,0.09080733173128394,-0.004450110714144463,0.01425460840909152,-0.007442725118080279,0.007084736178995139,0.004177852592357137,0.026407604484903292,0.008832866729315532,-0.030674023586191958,-0.04648207940675115,-0.02717636826004525,-0.0045606071740607905,-0.020170344273099546,0.011487095567303946,0.0060261024646902275,-0.011474565436740712,0.02488269633388728,-0.0443202502521534,0.06588174473047119,0.02043444121584806,0.0418509990238175,-0.14295432832846006,-0.020900107560556925,0.03461927436997476,-0.007442919088495484,0.04963045608197939,-0.09394084665231098,-0.03125871335510208,0.02328356156080078,-0.039587114296730654,0.0024611839215971025,-0.040478564508142356,0.07287249218555247,0.11057668348436042,0.10248630958452573,0.10028889855853367,0.09378456486503406
0,0.014918134362838596,-0.0007150111321631669,-0.000810590007875807,0.009629939975932107,-0.04149858224707349,0.029420627580033387,-0.00193708943651725,-0.03584784683200884,-0.12419386700188495,-0.08734221075442826,0.029185934484840515,0.06378391413625263,-0.07004546048556415,-0.001659041255973275,-0.03152084278538294,0.010957756220620852,0.0078884691846389,-0.005018147705446933,0.03581406461016506,0.013741874503739286,0.03912062474093572,-0.051912874156360485,-0.058699572981979586,-0.034750974588383374,0.06354855688591218,-0.002643286104362565,-0.012909490068301435,0.033520871154009015,0.00931511555147685,0.01882637005050418,0.029381853255299777,0.0639273699859533,-0.023285805382349208,-0.041366274239674865,-0.12339768070075012,0.003491402023096528,0.03303298756108491,-0.01801401628573301,0.05407768376240008,-0.02928093979329601,-0.0448395867561126,-0.002989452007391962,0.05085174671713415,0.03965398921919584,0.23835988690396348,0.19726811027238092,0.18875376864183055,0.1975282385581522
