,tempogram_y0,tempogram_y2,tempogram_y0,tempogram_y2,tempogram_y3,tempogram_y4,tempogram_y5,tempogram_y6,tempogram_y8,tempogram_y9,tempogram_y10,tempogram_y11
10,1.0,0.6196730323307212,1.0,0.6196730323307212,0.5851717816589855,0.5829780802233947,0.5747820691127312,0.5684425174506139,0.5556988488774218,0.5492984080825625,0.5428813365187194,0.5364494554643506
11,1.0,0.5440904754518491,1.0,0.5440904754518491,0.5320486788097781,0.5177667512428813,0.49303778755108,0.487681797717447,0.4769102179938209,0.4714977539693519,0.4660695831643359,0.4606272557685395
12,1.0,0.6177753527629685,1.0,0.6177753527629685,0.5986724190679348,0.5826598937746914,0.5815598200208446,0.5751215550655318,0.5621809404086151,0.5556823181079934,0.5491672931388893,0.5426377117388499
13,1.0,0.6001972183247085,1.0,0.6001972183247085,0.5764064500656118,0.5667005172791039,0.5701898215493929,0.5638735017740174,0.5511782571776124,0.5448029879622285,0.5384117137408784,0.5320062451076134
14,1.0,0.6118675432039395,1.0,0.6118675432039395,0.5918564537983994,0.5866155879577517,0.5821191260790649,0.5756673661044938,0.5627000817208209,0.5561882906842202,0.5496602116020516,0.5431176935317361
15,1.0,0.709496869904093,1.0,0.709496869904093,0.6947526448138022,0.6829633477992778,0.6655993294176711,0.65814725285902,0.643173966638249,0.6356570517285587,0.6281228051510118,0.6205733526420332
16,1.0,0.5290987249683515,1.0,0.5290987249683515,0.4898589387964396,0.4731989757345672,0.4615505635893946,0.4565773724825618,0.4465731214031204,0.4415449738102394,0.4365014128990281,0.4314438837436098
17,1.0,0.614784415079832,1.0,0.614784415079832,0.5829857529547505,0.5736070833486449,0.5641226570024341,0.5579121766668547,0.5454272527046171,0.5391564132041152,0.5328690479501801,0.526566942770192
18,1.0,0.6858093537063384,1.0,0.6858093537063384,0.6762403327927333,0.6723893211179965,0.6717189438321796,0.6641435552789587,0.6489258969706159,0.6412879791441708,0.6336335556445306,0.625964779471533
19,1.0,0.658558786224187,1.0,0.658558786224187,0.6033126871229719,0.5773552636130389,0.5831311464852127,0.5767125472102558,0.563809155887162,0.5573280891633771,0.5508299147995269,0.5443164787031608
20,1.0,0.5579092971097229,1.0,0.5579092971097229,0.5160762611974967,0.5040120044817186,0.5057679046948267,0.500252788271879,0.489162525167416,0.4835905916780181,0.4780029239513189,0.472401115079796
21,1.0,0.6640261849532524,1.0,0.6640261849532524,0.6495366895548839,0.6392510578194096,0.6282084789890506,0.6212037649335663,0.6071276479411547,0.6000602884982906,0.5929760782592006,0.5858770191124156
22,1.0,0.6166274881343548,1.0,0.6166274881343548,0.5986528984416551,0.5979199133933089,0.6015031307610976,0.5947904592084162,0.5813016213579781,0.5745293279626182,0.5677410214677288,0.5609386191735876
23,1.0,0.7156720644218456,1.0,0.7156720644218456,0.7159573403827989,0.7187988431559195,0.698699399817078,0.6907984024985577,0.6749278816334312,0.6669628925064527,0.6589810918294945,0.6509847225145036
24,1.0,0.631842693919462,1.0,0.631842693919462,0.6093525423495472,0.6101022213060944,0.6031248805317565,0.5964165893585098,0.5829351529855565,0.5761658839064744,0.5693801532005214,0.562579880188461
25,1.0,0.6964437174919497,1.0,0.6964437174919497,0.6774772160481614,0.6813773609553422,0.7010992098720825,0.693111431743822,0.6770702994826485,0.6690215141776519,0.6609569457309449,0.652878852935829
26,1.0,0.6444282819586917,1.0,0.6444282819586917,0.6320618237129066,0.6167436953196755,0.5934841643066635,0.5869329485497207,0.5737640766788078,0.5671502186002209,0.5605192668728957,0.5538731030973754
27,1.0,0.4815565105045227,1.0,0.4815565105045227,0.4563488854819519,0.4568600637500328,0.4568431091178945,0.4518867390819393,0.4419185163517202,0.4369095571889674,0.4318859545840565,0.4268491436007009
28,1.0,0.6767758776678472,1.0,0.6767758776678472,0.66887177219663,0.6737633119770888,0.6606495935485855,0.6532213174806919,0.6382978228797376,0.6308068772696206,0.623299300765449,0.6157772076968105
29,1.0,0.4931316260648628,1.0,0.4931316260648628,0.465322126226356,0.4340829242865583,0.4123255981644239,0.4079407128023501,0.3991162584425348,0.3946792718906913,0.390227495361738,0.3857622113167672
30,1.0,0.6478874494150767,1.0,0.6478874494150767,0.6217371489887004,0.6003450280150027,0.5701319502938366,0.5638893267830927,0.5513376138703706,0.5450321562856769,0.5387093760320193,0.5323710733177087
31,1.0,0.7370470250945523,1.0,0.7370470250945523,0.6938141787911771,0.6811810992533179,0.6864104775347972,0.6787008134731687,0.6632114863472807,0.6554362602425808,0.6476436026841597,0.6398357093303543
32,1.0,0.6067760730495197,1.0,0.6067760730495197,0.5958603273477485,0.586396887947778,0.5823677192091876,0.575906271809424,0.56291994381104,0.556398800484851,0.5498614846269413,0.543309847096986
33,1.0,0.3846977255659842,1.0,0.3846977255659842,0.3140404251053705,0.299066851172821,0.2826042896949541,0.279712687219376,0.2738861957774309,0.2709530382382625,0.2680077582780646,0.265051217880738
34,1.0,0.6937996892656635,1.0,0.6937996892656635,0.6654941988144795,0.6582715482046392,0.6413985908244471,0.6342566136148376,0.6199040341437408,0.6126975572876548,0.6054736933362735,0.5982344849246815
35,1.0,0.5639280439019773,1.0,0.5639280439019773,0.5587922140099825,0.551972942120861,0.5323915447642821,0.526551529072046,0.5148100544023569,0.5089119896602049,0.5029979601643122,0.4970696481322167
36,1.0,0.7952714322908448,1.0,0.7952714322908448,0.7899476691787201,0.7943075478502696,0.7888268656867422,0.7797464031177614,0.7615163699131446,0.75237197216303,0.7432114160740625,0.7340372574263907
37,1.0,0.51774842444251,1.0,0.51774842444251,0.4985627165936,0.4758080484199872,0.4514644970934294,0.4466129496371602,0.4368525670029553,0.431946576379791,0.4270252760470668,0.4220900776757748
38,1.0,0.56233203438939,1.0,0.56233203438939,0.5260790498670195,0.5157591758630393,0.5161132756998396,0.5104695617114806,0.4991216861926009,0.4934208088830427,0.4877041525637823,0.4819733452481671
39,1.0,0.757906500519849,1.0,0.757906500519849,0.7570066375500709,0.7521168090301168,0.7533018101994327,0.7446696097319169,0.7273372175911681,0.7186419524128957,0.7099305740603412,0.701205517281733
40,1.0,0.5641149423384946,1.0,0.5641149423384946,0.5337337611043087,0.5288963398791028,0.535937045833883,0.5300283625816472,0.5181507269068536,0.5121852007958545,0.5062041435990539,0.5002092528564656
41,1.0,0.6682661259214611,1.0,0.6682661259214611,0.6516080070982491,0.6507032293568087,0.6422084281858116,0.6350222432615874,0.6205830165072458,0.6133341166494938,0.6060684406707998,0.598788038741276
42,1.0,0.8902057909305239,1.0,0.8902057909305239,0.8637031917935055,0.8399074596478225,0.8135727700992437,0.8043159383415758,0.7857251795825111,0.7763965537026748,0.767049278966602,0.7576859765730952
43,1.0,0.0567518373982047,1.0,0.0567518373982047,2.2621010405318818e-17,-1.1045483172715109e-17,-2.037576909606415e-17,-9.185914765948433e-18,-1.985135102744449e-17,-1.417398703051539e-17,-2.024777045265219e-17,-2.141680983425157e-17
44,1.0,0.7664209828106237,1.0,0.7664209828106237,0.7645549768061225,0.7507573602115527,0.733174055746458,0.7248659826789119,0.7081787694946204,0.6998043937408519,0.6914126651092412,0.6830059399529071
45,1.0,0.6220820552819415,1.0,0.6220820552819415,0.6046488039811414,0.5931492117482234,0.5728682268219788,0.5665548432887202,0.5538634379506006,0.54748907859997,0.5410980460323453,0.5346921548620237
46,1.0,0.6801932273097395,1.0,0.6801932273097395,0.6625366065296165,0.6618456130224846,0.674333253279303,0.6667008039086796,0.6513702227454415,0.643676468663574,0.6359666424432777,0.6282429093175604
47,1.0,0.6678700804186198,1.0,0.6678700804186198,0.6429990313407142,0.6326918348145504,0.6227393735636482,0.6158132616382509,0.6018940197093724,0.5949048921264928,0.5878987495959784,0.5808775739983559
48,1.0,0.7724963139777317,1.0,0.7724963139777317,0.7614574018589674,0.7494810653890205,0.739115880059163,0.7307191400483538,0.7138551363951766,0.7053926826613438,0.696913117493372,0.6884188193711579
49,1.0,0.6954055931021594,1.0,0.6954055931021594,0.6871224662415476,0.6917765443456719,0.6859507898327485,0.6781924974291634,0.6626087604688965,0.6547877676113525,0.6469503111848957,0.6390985931391601
50,1.0,0.6380484292915591,1.0,0.6380484292915591,0.6125871128220597,0.5971904518705994,0.5720476994098097,0.565762200594052,0.553125664574824,0.5467782784938852,0.5404139043206629,0.5340343514144489
51,1.0,0.6774861030361085,1.0,0.6774861030361085,0.6553900058073586,0.6481952604725264,0.6495906766282733,0.6423102575574541,0.6276824033437536,0.6203391615695238,0.6129791588384411,0.6056044705417227
52,1.0,0.7794696500474921,1.0,0.7794696500474921,0.7743513932845884,0.775281345071988,0.7653891406696526,0.7566255493261312,0.7390288767041778,0.730200798985657,0.7213562110838508,0.7124975859792064
53,1.0,0.6307301745180331,1.0,0.6307301745180331,0.6024195823764023,0.5908110292438411,0.5795294737496066,0.5731340022742789,0.5602781280019262,0.5538214330310665,0.5473480274159896,0.5408597480851085
54,1.0,0.5050982930179875,1.0,0.5050982930179875,0.4323852957523409,0.4135180102377606,0.4108593438014681,0.4064980753464116,0.3977206571232147,0.3933070777234206,0.3888786264725782,0.3844365799789484
55,1.0,0.650411077777945,1.0,0.650411077777945,0.6227660094433186,0.5956630535036155,0.5863142448673233,0.579852928378405,0.566864117118017,0.5603403707707947,0.5537995522577991,0.5472435187967736
56,1.0,0.7804753057937431,1.0,0.7804753057937431,0.7715608642313032,0.7636133861862155,0.7518182057370832,0.7432575470057792,0.7260655006262042,0.7174390121383835,0.7087954622402748,0.7001372731886768
57,1.0,0.6176145812981327,1.0,0.6176145812981327,0.5947701744623529,0.5912670173642689,0.5725706997769774,0.5662583910237171,0.553569293071816,0.5471961650573397,0.5408064147146766,0.534401855983774
58,1.0,0.6951309930701786,1.0,0.6951309930701786,0.6754732695361502,0.6659168762167087,0.6549862043488652,0.6476574422812534,0.6329316811010125,0.6255389065172543,0.6181290055924463,0.6107040693785327
59,1.0,0.6459630502307713,1.0,0.6459630502307713,0.6294919563406304,0.6311002707074836,0.625501703758312,0.6185089593523975,0.6044580398804221,0.5974038966575375,0.5903333063134858,0.5832482646190728
60,1.0,0.6766244623943981,1.0,0.6766244623943981,0.6561819200057325,0.6423391802758457,0.6356717151341417,0.6285824289939351,0.6143364426644466,0.6071838344824103,0.6000141982998621,0.5928295599996044
61,1.0,0.6581463794711854,1.0,0.6581463794711854,0.6232292966619792,0.6180569257563686,0.620468560375711,0.6135568589865025,0.5996672750945126,0.5926933837124566,0.5857027411958612,0.5786973236160535
62,1.0,0.7311270429840917,1.0,0.7311270429840917,0.724645396915432,0.7374922729164889,0.7435091299535249,0.7349748429819826,0.7178399486782094,0.7092442080932989,0.7006328316513671,0.6920082242924847
63,1.0,0.6961608884964441,1.0,0.6961608884964441,0.6913826948991256,0.6805339435056906,0.6595193116319241,0.6521377398309781,0.6373059702014814,0.6298600270750895,0.6223968680627299,0.6149185991220815
64,1.0,0.9092207870737108,1.0,0.9092207870737108,0.9115321343222148,0.9099799529249228,0.9051094630664815,0.8944273892939406,0.8729974212527941,0.8622555510446273,0.8514997468716454,0.8407329803051993
65,1.0,0.7804361194208667,1.0,0.7804361194208667,0.7722853261824234,0.7709103132757985,0.7725381932052936,0.763664937983626,0.7458497539221426,0.7369128843506498,0.7279598504285687,0.718993152150294
66,1.0,0.7400220230643836,1.0,0.7400220230643836,0.7278552511366413,0.727118092581214,0.7077958789927158,0.6998044412447307,0.6837514877511878,0.6756945614916593,0.6676203798183613,0.6595312131170138
67,1.0,0.7739953718822062,1.0,0.7739953718822062,0.7617094315324148,0.7662847243394032,0.766966684299422,0.7581703220663598,0.7405087608859057,0.7316485803479896,0.7227721269230024,0.7138818806476377
68,1.0,0.684257310130199,1.0,0.684257310130199,0.6755614949326674,0.6674623433701651,0.650870483268335,0.6435871957168627,0.6289528382867952,0.6216059666241844,0.6142420851863762,0.6068632719917568
69,1.0,0.7828432513591335,1.0,0.7828432513591335,0.7693211392237654,0.7655124659689837,0.7645529597201087,0.7558042796738839,0.7382372469335028,0.7294238903871361,0.7205939529582247,0.7117499040548391
70,1.0,0.6946986468423128,1.0,0.6946986468423128,0.6569994644853397,0.6454733333490269,0.6236043651024022,0.6167007983836589,0.6028248515770629,0.595856469153427,0.5888704674342615,0.581868826558268
71,1.0,0.7795421579105518,1.0,0.7795421579105518,0.7669977774110504,0.7603721816488374,0.753120152564093,0.7445379721250972,0.7273031201653797,0.7186553583774072,0.7099906284308177,0.701311357681231
72,1.0,0.6418609495233398,1.0,0.6418609495233398,0.6137322629952416,0.5997673636011541,0.6081966815582242,0.6014271967200323,0.587823085500317,0.5809923693178907,0.5741451409419137,0.5672833364746476
73,1.0,0.6630359946229104,1.0,0.6630359946229104,0.6477287871215682,0.6575280224713042,0.6503912215573817,0.6430769695086718,0.6283826567033258,0.6210068027084663,0.613614607717124,0.6062081532866753
74,1.0,0.701963432271775,1.0,0.701963432271775,0.683237027213223,0.6522730832078552,0.6430677688447302,0.6359073738991726,0.6215177622338017,0.6142926816905031,0.6070501628107787,0.5997922535695471
75,1.0,0.8276963653293055,1.0,0.8276963653293055,0.8250810346202652,0.8146471454366228,0.7945485210256326,0.7854499987782454,0.7671807841546912,0.7580152871579702,0.7488326416479975,0.7396354154252985
76,1.0,0.7531325585703725,1.0,0.7531325585703725,0.756978329064139,0.7679775174774762,0.7644872712368774,0.7556738829044217,0.7379808504023834,0.729106223465665,0.7202161818123317,0.7113132040633018
77,1.0,0.7294362217990286,1.0,0.7294362217990286,0.7157692363425107,0.7067694699478,0.6952476981741812,0.6874070631316962,0.6716565052025534,0.6637510872142124,0.6558285648042347,0.6478911666743193
78,1.0,0.7380389187292432,1.0,0.7380389187292432,0.7216167699181096,0.7199568177787201,0.7087979112024446,0.7007798360687751,0.6846743208438706,0.6765914816360933,0.6684916396588663,0.6603770706457636
79,1.0,0.7318960268464757,1.0,0.7318960268464757,0.7198544185859933,0.711749761238417,0.7076109762104134,0.6996053827719912,0.6835250094845929,0.6754548229961853,0.6673676832339499,0.6592658621878373
80,1.0,0.8091395690765991,1.0,0.8091395690765991,0.8070408001650623,0.809338152163649,0.8104454028076188,0.8010610985149434,0.7822243349347521,0.7727772085324912,0.7633144535404713,0.7538387037854541
81,1.0,0.8755688188961638,1.0,0.8755688188961638,0.8772080837160906,0.8749599059755618,0.8632418234162937,0.8531862396907779,0.8330054602888449,0.8228859659491055,0.8127508465029236,0.8026029167046229
82,1.0,0.8120618064732515,1.0,0.8120618064732515,0.8165845615771399,0.8176008913875844,0.8059130935041413,0.7966154577956979,0.7779506015050451,0.7685886730439353,0.759210585599974,0.7498189535056811
83,1.0,0.9083978120042246,1.0,0.9083978120042246,0.9030279782542078,0.8927461909116545,0.8952775602019774,0.8847692462423183,0.8636845469471556,0.8531141008605442,0.8425288584868839,0.831931750592095
84,1.0,0.880690495641901,1.0,0.880690495641901,0.8820295765991942,0.885393012653412,0.8792208037023715,0.8688882649850505,0.8481570061836693,0.8377641229344323,0.8273569371207721,0.8169383287375265
85,1.0,0.8036841616555431,1.0,0.8036841616555431,0.788735742176028,0.7708234219126372,0.7720574169446519,0.7632341371304135,0.7455166116623773,0.736627407701797,0.7277212525008747,0.7188006381956794
86,1.0,0.8934164261251546,1.0,0.8934164261251546,0.8970850625424767,0.8939856229136836,0.8893380642342965,0.8788822036378628,0.857903751434075,0.8473870654559352,0.8368559850862248,0.8263134241910037
87,1.0,0.8662954014240275,1.0,0.8662954014240275,0.8667708453719759,0.8381020622040206,0.8158121807440804,0.8064611268486485,0.7876853027324375,0.7782658707267838,0.7688289646454428,0.7593772227512156
88,1.0,0.9349788872971724,1.0,0.9349788872971724,0.9371185686646964,0.9344425064039172,0.9193208014555814,0.9084548744506632,0.8866569049371489,0.875730987366341,0.8647911713959231,0.8538404781060014
89,1.0,0.9322910961168294,1.0,0.9322910961168294,0.940922398182346,0.9358335573514102,0.9166413284042212,0.905829282611196,0.8841380907200989,0.873265044609486,0.8623777389472768,0.8514791829176347
90,1.0,0.8386542053514543,1.0,0.8386542053514543,0.8448554144183474,0.8473338528468816,0.8344954960332611,0.8248103436517379,0.8053709440488093,0.795622196116915,0.7858577272851792,0.7760802531867695
91,1.0,0.8576886803639716,1.0,0.8576886803639716,0.8486078411427974,0.8433060070218773,0.8466754102434522,0.83681572072889,0.817027984394482,0.8071055278525411,0.7971677168043487,0.7872173112000994
92,1.0,0.8577289818123305,1.0,0.8577289818123305,0.8592966011772802,0.8611138495641305,0.8465913805839729,0.8367560802613186,0.8170158631470322,0.8071165288399698,0.7972014102435874,0.7872732639064527
93,1.0,0.7119623379623388,1.0,0.7119623379623388,0.7001175838325033,0.6922880048039352,0.6910915454059358,0.6832743368882721,0.6675722938546073,0.6596919447579753,0.6517950189829873,0.6438837351481356
94,1.0,0.9836088882196048,1.0,0.9836088882196048,0.9736645916280992,0.965539561214574,0.9551884077248816,0.943385266723074,0.9197367986751096,0.9078980064493024,0.8960538308925815,0.8842074860441825
95,1.0,0.4615358071268455,1.0,0.4615358071268455,0.4542814357549808,0.2100550347388935,0.0501114497485146,0.0497153413624926,0.0489093635824313,0.0484997629498466,0.0480859348607917,0.0476680154112419
96,1.0,0.2796749244499446,1.0,0.2796749244499446,0.0678760454086173,0.0067860282471081,0.0085971754485421,0.0085395903450835,0.008421543670241,0.0083611245552512,0.0082998035665357,0.0082376024295362
97,1.0,0.1823679967995057,1.0,0.1823679967995057,2.894015730761556e-17,-1.647110116177382e-18,-9.093376273894866e-18,-7.957078828086543e-18,-2.247995091085093e-17,-1.4644091929315818e-17,-3.0584686567356656e-17,-3.153552430389622e-17
98,1.0,0.1081744768405573,1.0,0.1081744768405573,0.1062042749564827,0.1104792621464973,0.1564624179332032,0.1548508978565752,0.1516045735494423,0.1499707301511237,0.1483304051097179,0.1466840765183366
99,1.0,0.9847268088112634,1.0,0.9847268088112634,0.9746441773469752,0.9653022911192192,0.9567783699093528,0.9449242164035728,0.921175329491126,0.909287151671726,0.8973941531007341,0.8854995574599688
100,1.0,0.7311279756055495,1.0,0.7311279756055495,0.734819890957006,0.7373875968496928,0.7131981953072024,0.7051181150862257,0.6888887652482656,0.6807441293996411,0.6725825928929479,0.6644064475121515
101,1.0,0.6275109258926482,1.0,0.6275109258926482,0.5935257559986504,0.5850441939538754,0.5781913947846434,0.5718131387279907,0.5589917291879829,0.5525522740511275,0.5460961069839827,0.5396250602603817
102,1.0,0.639746822491184,1.0,0.639746822491184,0.6193279089501916,0.6100414145860987,0.6081551073880556,0.6013871320636175,0.5877859764677856,0.5809567059158465,0.5741109014142195,0.567250498852316
103,1.0,0.6397153940240963,1.0,0.6397153940240963,0.6189657969451973,0.6146893767779429,0.5986744390777781,0.5920293192461998,0.5786739751805331,0.5719675941370562,0.5652446243769581,0.558506969177928
104,1.0,0.798092379162147,1.0,0.798092379162147,0.7967875430237853,0.8037559948031775,0.8003621940187106,0.7911021012795012,0.7725142240901661,0.7631917036943388,0.753853617720578,0.7445025661363669
105,1.0,0.6521782085032195,1.0,0.6521782085032195,0.6239686028339994,0.621235179829429,0.6277030752186585,0.6206803297279138,0.6065694726179327,0.5994854086648291,0.5923849400776802,0.5852700703535825
106,1.0,0.5456602649130968,1.0,0.5456602649130968,0.5215724843690043,0.510485995186444,0.4960039376111918,0.4906109647406014,0.4797653221067282,0.4743157984437715,0.4688505625861498,0.4633711746630012
107,1.0,0.6682360512072639,1.0,0.6682360512072639,0.6350112674477395,0.6313218999989515,0.6310917818107911,0.6240389129194792,0.6098670317670801,0.6027520866439241,0.5956205038090473,0.588474296550266
108,1.0,0.5881263940592398,1.0,0.5881263940592398,0.5484328103563905,0.5313384158133476,0.5354387455832835,0.529572484246906,0.5177778148278656,0.5118528178248338,0.5059116440791409,0.4999559842840128
109,1.0,0.6526179161158344,1.0,0.6526179161158344,0.6258080455764558,0.625243962747925,0.6287451873679019,0.62171049137164,0.6075756354098821,0.6004795299702125,0.5933669964049572,0.58624004160285
110,1.0,0.616030656277811,1.0,0.616030656277811,0.5818817078320913,0.543455283235462,0.5309024690113134,0.525122482713537,0.513498948370618,0.5076587708362982,0.5018018913820175,0.4959299812984694
111,1.0,0.8324199657849779,1.0,0.8324199657849779,0.8409653233437545,0.8397173149341447,0.8133652362907431,0.8040027157617946,0.7852062851971039,0.7757777098956307,0.7663324309971027,0.7568730842969159
112,1.0,0.7869906886264012,1.0,0.7869906886264012,0.7803880510009363,0.7898875227459559,0.7956998389766112,0.7864747648992957,0.767958336483535,0.7586722214506494,0.7493709781806674,0.7400571940581165
113,1.0,0.9113230562192622,1.0,0.9113230562192622,0.906707249661796,0.9101701697574172,0.9134872423132956,0.9026523591976332,0.8809190003135886,0.8700266218177556,0.8591211486123072,0.8482055873938834
114,1.0,0.8069630090546965,1.0,0.8069630090546965,0.8279882496980723,0.8075844608038992,0.7767324652639808,0.7678484429038331,0.7500092648614767,0.741059184972319,0.7320921432987236,0.7231106487430027
115,1.0,0.8737587905191936,1.0,0.8737587905191936,0.885634614774053,0.8764887922162786,0.854854100852828,0.8449268878652864,0.8250018870511867,0.8150097354992418,0.8050015517754455,0.7949801190896234
116,1.0,0.6704038327995541,1.0,0.6704038327995541,0.6516310495389708,0.6590340982837972,0.6809389153014329,0.6731951203724413,0.6576431258184846,0.6498393586573205,0.6420200176256299,0.634187294352179
117,1.0,0.8410495202409008,1.0,0.8410495202409008,0.8351860204582987,0.8352649162614706,0.8391100316003974,0.8293404273361055,0.8097333927856845,0.7999015019440274,0.7900543661347658,0.780194720238299
118,1.0,0.6605532990123163,1.0,0.6605532990123163,0.6448888482705705,0.6270109114244178,0.619026655215458,0.6121407393990743,0.5983023484694739,0.5913538522565086,0.5843884627196424,0.5774081500714494
119,1.0,0.9419893690728678,1.0,0.9419893690728678,0.952442397854246,0.9504991476030216,0.923073115611126,0.9121594920530834,0.8902659133577696,0.8792921104366397,0.8683043733351216,0.8573057365750512
120,1.0,0.8874180110880334,1.0,0.8874180110880334,0.8973493350067855,0.8947611019426085,0.8780897283696919,0.8678191144478887,0.8472092122718504,0.8368757377964685,0.8265270997263485,0.8161661675818969
121,1.0,0.8157893845101146,1.0,0.8157893845101146,0.831252047818447,0.8062001848201209,0.7842518583478797,0.7752775894227607,0.7572574685653336,0.7482167427776724,0.7391589722065124,0.7300866905571215
122,1.0,0.8392519510225122,1.0,0.8392519510225122,0.8481033321533573,0.8264709355232857,0.8201934161475577,0.8107148061036519,0.7916875672152227,0.7821443300428293,0.7725849214130034,0.7630120045566838
123,1.0,0.813385963310041,1.0,0.813385963310041,0.8251823427044204,0.8102788972013063,0.7946395310025006,0.7855002793680312,0.7671516647915627,0.7579475108752214,0.7487269123751723,0.7394924431042373
124,1.0,0.8838173175514885,1.0,0.8838173175514885,0.8979438328978724,0.8991356887805234,0.8816372616266467,0.8713060364662006,0.8505756278044193,0.8401822878763562,0.8297740623887816,0.8193538352202109
125,1.0,0.7140237812656715,1.0,0.7140237812656715,0.6930611491575036,0.6981992410483169,0.6946234543408976,0.68677089329115,0.6709975655430918,0.6630813056196563,0.65514830425828,0.6472007907238656
126,1.0,0.7398309516799141,1.0,0.7398309516799141,0.746776601491808,0.7176615479859833,0.683121944663855,0.6754800803780301,0.6601249855801995,0.6524161615587526,0.6446894102246504,0.6369469127701427
127,1.0,0.8874081792435227,1.0,0.8874081792435227,0.8911847961211976,0.9086890724805776,0.9003603389031657,0.8896371274904721,0.8681302872242522,0.8573526828234858,0.8465629448211923,0.8357640432214578
128,1.0,0.7705470004449441,1.0,0.7705470004449441,0.7701725445156121,0.7530000760231835,0.7581680485328914,0.7494660118756151,0.7319942230877875,0.7232294340788344,0.7144486723385989,0.7056543904641696
129,1.0,0.6562251079238602,1.0,0.6562251079238602,0.6568058722731368,0.6568683895001444,0.6295787655409348,0.6225585076989583,0.6084511499299239,0.6013681026158605,0.5942681655701935,0.5871533451992891
130,1.0,0.6478948583509582,1.0,0.6478948583509582,0.6250469643057736,0.6255331059937236,0.6205256566074343,0.6136063122915062,0.5997017945969699,0.5927206150786447,0.5857228053343883,0.5787103426631977
131,1.0,0.8064702442141457,1.0,0.8064702442141457,0.801975558172338,0.7894818032469781,0.7686566387052971,0.7599026983371338,0.7423225306053254,0.7335013131655734,0.7246626622439132,0.7158090548534228
132,1.0,0.7459140980711353,1.0,0.7459140980711353,0.7378390458525653,0.7280696211104416,0.7005288501096903,0.692657052711274,0.6768421246217912,0.6689035241022486,0.6609471713216468,0.6529753080287944
133,1.0,0.8142836802670123,1.0,0.8142836802670123,0.7947002470018932,0.795504548929561,0.8069769426691635,0.7976502790768585,0.778928209871857,0.7695381082628177,0.7601321441984147,0.7507129375493609
134,1.0,0.9866922376773056,1.0,0.9866922376773056,0.9772893648409704,0.966793991229528,0.9555573525734712,0.943822019990413,0.9203053166683728,0.9085304601353952,0.8967489097290201,0.8849638706546513
135,1.0,0.8741825301694124,1.0,0.8741825301694124,0.8687858539641408,0.8568729770115495,0.8446878837525343,0.8349252598976945,0.8153279118425464,0.8054987410156766,0.7956529198611555,0.7857931914808418
136,1.0,0.5467591608836798,1.0,0.5467591608836798,0.5192151098087285,0.5384414938290012,0.5454985829217056,0.5394503082905993,0.5272942000799962,0.5211898651239824,0.5150703316006501,0.508937332230323
137,1.0,0.8146529214149653,1.0,0.8146529214149653,0.7990597074910384,0.7973386086402886,0.8035137570428919,0.794240560100975,0.7756250066540272,0.7662879270958662,0.7569348100980977,0.7475682624184423
138,1.0,0.7090108170155314,1.0,0.7090108170155314,0.6980665990410828,0.6798800106466721,0.6557902425130905,0.6484693083709225,0.6337582056786659,0.626372261676599,0.6189688591242007,0.6115500894114773
