,0,2,7,10,13,14
0,-0.345540570871404,0.0125216250128975,0.1843162448904977,0.0001202434989451,0.0003358163888233,-0.0089301017539696
1,-0.2733429630837076,-0.0032198588727956,0.0964587811554958,-0.0018262252392034,-0.0001528039281323,-0.0031662274484764
2,-0.2636244807370325,-0.0052837456635591,-0.0034560374228752,-0.000815224771808,4.4543860937101074e-05,-0.0151936639681094
3,-0.3414776910844603,0.0148608065988183,0.0247581128156361,-0.0024214420835746,0.0001884130589999,-0.0006524490687875
4,-0.3434303779141638,-0.007140838765877,0.1053674609952706,0.0025050525106747,8.037543497039332e-05,0.0082531170858165
5,-0.2655511095485305,0.0316725218686331,0.0269559009597872,0.0054662480873315,-0.0001582996709752,0.0099222167132315
6,-0.2950233945152679,-0.0110052068998261,-0.0070446369085127,0.0017968219024416,0.0001937505435425,-0.0008901331013638
7,-0.1547819433307887,-0.0021138485448069,0.0163011264839051,-0.0013817203114622,0.000215937940591,-0.0014268694138821
8,-0.1734476085946737,-0.0098272986963014,-0.0453538817202575,-0.0021900909925296,5.4425506948041646e-05,-0.024122521565681
9,-0.1555021209677659,-0.0005328443897175,0.0105775461633948,0.0051368017164254,0.0003099083788502,0.013152513492362
10,-0.1744846051946388,-0.0152462266247859,0.0583284341615692,-0.0018842969520879,9.611233447055274e-05,0.0213194181844038
11,-0.045203293354169,0.0051282375444758,0.0321040207034837,0.0025630111540561,-0.000245979013125,-0.0224520715809231
12,-0.1445333471292336,0.0001478201405741,0.1877191439673501,0.0118894068343348,-0.0001278089658568,0.0176610535390184
13,-0.0248319457435576,0.02231653821542,0.1003658853471985,0.0035618165995005,-2.5512139483863332e-05,-0.0323139053923755
14,0.052183834987255,-0.0016835244929748,0.0591592798143821,-0.0001116569782118,0.0001194681204914,-0.0291922232029024
15,0.1163645295500096,-0.0158266832302729,-0.0087331587818955,-0.004542751722885,-2.7347248396776605e-05,0.038494572899317
16,0.2308609877835425,-0.0100800539425046,-0.0159077713484488,0.0025287498742139,8.683508802821463e-05,-0.0303861088122944
17,0.2665257180831962,0.0007385749719723,-0.020533378321957,0.0011653091300078,-4.93863142230348e-05,-0.0157315570340615
18,0.2989596166797083,-0.0082484419162587,-0.2088136607041774,-0.0011384891762683,0.0001672600339766,-0.0361899750810554
19,0.1827535354524083,0.0105902545692583,-0.1688907921846133,0.0016753307634298,-0.000202356447727,-0.011837975828702
20,0.198506424160612,0.0168871744783126,-0.2547679175724588,-0.005153698267094,0.000106486406999,-0.0148815333371271
21,0.2518345301810518,0.0097632812840856,-0.336348338740945,0.005201456079545,5.7183568649636254e-05,0.0328704634125549
22,0.3605037825419243,-0.0070913070098564,-0.4278977812330166,0.0026463109659304,8.1559444436222e-05,0.0177294571578917
23,0.3495673017449173,-0.0012333300844767,-0.3814943119205016,0.0004857573047717,0.000306917268485,0.0156569566782402
24,0.3179482347122675,-0.005728145388156,-0.337490986174835,0.0008184177349385,1.8254323506812895e-06,0.0249443103818873
25,0.3862353504091795,-0.0061545194455892,-0.3640650758893267,0.0036373028143807,0.0002375436227984,0.0188449241216258
26,0.4890874111908888,-0.0009973430304615,-0.444277512167591,-0.0016095372599756,0.0001173673705444,-0.0094609287611104
27,0.4861191119899748,0.0039092095018702,-0.3532557520912577,0.0002388395963501,0.0001032897515295,-0.0165068676413057
28,0.2463444403598646,0.0006151584951716,-0.3754523807609155,0.0006692372604146,-0.0001512281140159,0.0263001367108737
29,0.2241973236410915,-0.0086608558072667,-0.3103850677873369,-0.004100879293966,0.0002318789490927,0.0306062229497995
30,0.2990680690033296,-0.0058898611822845,-0.3662364423280336,5.770075744989941e-05,-3.998543778388117e-05,0.0215310878927003
31,0.1606834532701913,0.0116467181115488,-0.252223573503628,0.0010521984618103,0.0001515926103447,0.0136681106409735
32,0.239736587107382,0.0005771320515714,-0.1832977725501513,0.0015376539338266,0.0002080106083321,0.0352594515684556
33,0.2764174121746379,-0.0057575110460289,-0.2218068982145421,-0.0043904140787996,-3.76708130851202e-05,0.0509491682677969
34,0.1931992502018999,0.0031524483425136,-0.2954639867513307,-0.0012200607121017,0.0001955259010278,0.0328438909263399
35,0.2307727491975267,-0.0065877337834955,-0.1184665643828864,0.0024062254473132,-9.787959178171052e-05,0.0352734629738954
36,0.2393650782017539,0.0003767650040708,-0.0095490506673563,0.0015773044439443,7.060733550121849e-05,0.051445629946114
37,0.142206950387102,0.0003895885031147,-0.1648051194792329,-0.0027540660032987,7.195622224434475e-05,0.04970550683208
38,0.1130972546953111,0.0098120856608794,-0.0661522176420207,0.0063634233755083,2.371065739872589e-05,0.0237149026231169
39,0.2575892036579609,0.0055853226392204,-0.0901528884334875,-0.0006063377974864,0.0001214937035279,0.03747353865185
40,0.2579598838966355,-0.0042249493372861,0.0022670887918206,0.0017352968127122,-6.40987293202582e-05,0.0362488907096651
41,0.2583249600889399,-0.0011297056791068,-0.0052064662654403,0.003455421766378,-0.0001963109655046,0.0144657236092786
42,0.0776223601946144,-0.0079767708715848,0.4080053936116363,-0.0130591876915459,-0.0001038882246586,-0.0290227403933672
43,-0.2105878054713908,0.001087625244063,0.2947474387358217,0.0036493202890763,2.1072763005829956e-05,-0.0260073519025887
44,0.0580004887699064,-0.008289892595808,1.8085637609920568,0.0015144237525103,-0.0003155941372765,-0.3957014454045824
45,0.0249798023028286,0.0029352626254131,0.2108640040143322,0.0010993165586457,6.17944199474475e-05,-0.0084975339225808
46,0.1539383197552083,-0.0031150142613361,0.1329255727013694,-0.0002648230342237,-9.290219072678202e-05,0.0492285734933795
47,0.1994431595045368,0.0010685820121035,0.2086650669682595,-0.0016663634536841,0.0001171386923006,0.0372152514877196
48,0.2250518753998417,0.0008430486847376,0.2999333349658417,0.0019235939676741,0.0001253220698044,-0.0042248384982225
49,0.1259651679954691,-0.0011892180093253,0.3478688692370951,0.0024055588789125,3.203225872149939e-05,-0.0124132218931125
50,0.0270957635780701,-0.0014293842025676,0.2368017161925907,0.0013243306425915,-3.576177934282706e-05,-0.0026462150622203
51,-0.2944351841538659,0.0016266107099199,0.1065857853466074,8.795049577861541e-05,-0.0002251821136744,0.0475157686667878
52,-0.1172217843679284,-9.46941913586664e-05,0.2189318055319607,0.0013526513861936,-0.0001873046601903,-0.002602246858246
53,-0.1492533626276583,5.073558874269946e-05,0.1719191997435469,-0.0001575375633269,-0.0003403456735662,0.0300538153453847
54,-0.1194887537515651,0.0031896517754436,0.1718031383790276,-0.0007470572508358,-1.974483468661134e-05,0.0420876409858965
55,-0.0151973222032582,-0.0016902337917974,0.3844603619646914,-0.0019118676651581,-0.000112165168682,0.0084426675753387
56,0.1526082429606805,-0.0001506504924063,0.3934680324277321,0.0007761013449603,0.0001039093844674,-0.0210359542938846
57,0.1633682143938392,0.0030485436733581,0.5399446144091915,0.0018079776203571,-0.0002052996089117,-0.0437068823751019
58,0.1386721100882138,0.0145641175504232,0.7079909964862274,-0.0006589487432758,-6.887946944606385e-05,-0.0505439159869195
59,-0.0928022097950536,-0.0004234886246061,0.8363557769545448,0.0003103684605561,-0.000250433544863,-0.1134046587221708
60,-0.0305105416687747,0.0013337971979943,0.8230588830493414,0.0011602105101003,-2.589805888735025e-05,-0.1081328649487421
61,0.0263888257222941,0.0124954179887663,0.4152704126335728,-0.0016405921533949,9.551647982697045e-06,-0.018171169314339
62,0.2873866339317352,0.000494249317515,0.0240819705925925,-0.0010689782519269,-5.710280483744296e-05,0.0551303197365394
63,0.452775877431621,0.0045066021082734,0.0749254044255478,0.0004668142157743,-0.000395183047227,0.0459396987496259
64,0.9517849522775328,-0.0030504687655148,-0.4678281134532797,0.0003410608318752,2.5179001977267817e-05,0.1474616740141644
65,1.5548719986752122,-0.0022185909638274,-1.6424730078663652,0.0004197748668583,-0.0005649769024807,0.4207975453578449
66,-0.476772447303828,0.0031524718433103,-1.6156490673234234,0.0008242219242765,1.1146734722940746e-06,0.3544505177266721
67,0.3343692185860056,0.003507922629908,-1.2542389217135408,-0.000800460172281,0.0001244025733221,0.3238123269671268
68,0.4692849508243007,-0.000248163135383,-1.239737501201427,0.0007320109364052,-3.9112565262858135e-05,0.3180042033495764
69,0.583211265799841,-0.0021211753555444,-0.8503719910958343,-0.0006895028198426,-0.0002041636823058,0.2302915956124499
