,tempogram_y256,tempogram_z256,tempogram_y343,tempogram_x90,tempogram_y218,tempogram_y225,tempogram_x227,tempogram_y227,tempogram_x104,tempogram_z69,tempogram_y240,tempogram_x245,tempogram_z374,tempogram_y204,tempogram_x376,tempogram_y207,tempogram_y250,tempogram_y378,tempogram_x382,tempogram_z80,tempogram_z91,tempogram_z95,tempogram_y99,tempogram_x104,tempogram_z106,tempogram_y112,tempogram_x116,tempogram_y207,tempogram_y227,tempogram_z246,tempogram_z253,tempogram_y353,tempogram_y370,tempogram_z374
0,0.5306001923241792,0.4785646425231264,2.3020953777622985e-17,-5.8574984023375815e-18,4.7078235724046335e-18,5.771320206693191e-17,-2.928288227432416e-17,2.0956955357354245e-17,3.4942508140455195e-17,-8.671321201898319e-18,3.1652209889549575e-18,2.1605748268086808e-17,6.58758186243782e-17,-9.9949363174335e-17,4.736413959561455e-17,-1.0699110933467452e-17,-5.2530545620874665e-17,1.8215769660984216e-17,5.44516720666836e-17,-4.6564590015119396e-18,-7.976295275651209e-18,-5.088869129041729e-17,-2.1863938548356246e-17,3.4942508140455195e-17,6.188482427896923e-17,4.3927469859524573e-17,6.259714658326403e-17,-1.0699110933467452e-17,2.0956955357354245e-17,2.819607264919242e-17,3.08518444611309e-17,-3.298231229194114e-17,-6.092840940109166e-17,6.58758186243782e-17
1,0.5008238599636712,0.5021855908708527,1.438327508390722e-17,-1.1998214286885806e-18,3.070237535047407e-17,6.140370643051655e-17,-4.10994641347807e-17,3.004508868225103e-17,4.110140617389999e-17,-1.6538305639943386e-17,-2.215492888825277e-18,2.314326346576165e-17,8.780802539444309e-17,-4.8654266064909617e-17,8.830673001685561e-17,2.4886676092376482e-17,-4.5086992093627206e-17,5.820608459782794e-17,7.197154704003322e-17,-1.0403960464276564e-17,-4.574708061828766e-18,-2.3924082236836138e-17,-1.7492222071674156e-17,4.110140617389999e-17,7.854614770305575e-17,6.697527967775714e-17,5.3609614831156137e-17,2.4886676092376482e-17,3.004508868225103e-17,2.438227924846105e-17,1.938163701559054e-17,-1.8248349488824332e-17,-1.7611286549672842e-17,8.780802539444309e-17
2,0.6257126956211926,0.6286245319159501,2.064001406605402e-17,1.1486335561540212e-17,2.76493564969148e-17,2.2698976666134158e-17,-1.5084279414018897e-17,1.5637365307573354e-17,6.26875916870683e-17,-7.419253741431485e-18,3.2953616392941375e-18,3.967687121895425e-18,8.083089651354301e-17,-6.712621581371218e-17,6.431970631111296e-17,-2.567838412915644e-17,-4.262541448558406e-17,7.350938002210812e-17,8.395844570672472e-17,-1.1003881570691149e-17,-1.3830095816894437e-17,-1.2575668407467778e-17,-2.1214739035429906e-17,6.26875916870683e-17,7.413183429942313e-17,8.240297248623868e-17,1.1042613620768651e-16,-2.567838412915644e-17,1.5637365307573354e-17,8.424134746480687e-18,2.0596466633929666e-17,-2.634202321565666e-17,-3.694214516103312e-17,8.083089651354301e-17
3,0.5296971493949585,0.5123234026713596,1.3231214645499665e-17,-6.617680126242944e-18,-4.441859004854711e-19,5.626799282398912e-17,4.6753589520100364e-18,3.4233151047087605e-17,2.2292395268541094e-17,-7.077133936765861e-18,1.7886549651292574e-17,3.092752463271742e-17,5.987235771115045e-17,-6.378371175611595e-17,5.383512127387087e-17,-1.74671853060633e-17,-3.949467640024568e-17,3.4041005188953176e-17,3.6810720709770716e-17,-5.459306060577352e-18,-1.1070069111625309e-17,-2.0205479375250694e-17,-1.6211627575560945e-17,2.2292395268541094e-17,4.562239269806458e-17,4.845129464007268e-17,4.44670668456208e-17,-1.74671853060633e-17,3.4233151047087605e-17,2.515350768914922e-17,3.396500422532334e-17,-3.469689301500812e-17,-5.5341298962648245e-17,5.987235771115045e-17
4,0.5985153683939838,0.5943075942875159,-1.229118150210048e-17,3.6594060866867036e-17,2.206443437637237e-17,5.147226589753531e-17,-1.5945228964496428e-17,3.6786091195741676e-17,4.897030354158714e-17,-1.9788445483153762e-17,1.3578470019058057e-17,1.9246760152687876e-17,7.040047208894943e-17,-1.39381485002551e-16,2.2703056365570602e-17,-3.850099652106536e-18,-6.500851479729322e-17,6.032349712547861e-17,3.431346517874832e-17,-2.5739620772450723e-17,-3.665665128270114e-17,-4.6632878635213656e-17,-1.889213344935525e-18,4.897030354158714e-17,5.325779978980078e-17,4.3638064053200004e-17,6.760344023065398e-17,-3.850099652106536e-18,3.6786091195741676e-17,5.71795668974637e-17,4.7386893219186026e-17,-2.6461033006488568e-17,-7.969818484622817e-17,7.040047208894943e-17
5,0.5402136758790538,0.5352324971677547,1.0826482819848349e-17,-3.0608380917915223e-19,6.926826844368722e-19,1.281606358652724e-17,-2.7023800681679766e-17,2.0191139214905418e-17,4.6631080579123845e-17,6.728713022150432e-18,-2.10753772970916e-17,1.3322816924271342e-19,4.446028586892014e-17,-9.345210674743816e-17,3.917095862517565e-17,-2.3395489423128558e-17,-4.343071569754037e-17,6.180683802525575e-17,4.488068519237301e-17,-1.3074686291908648e-17,-2.0086780850222907e-17,-1.444944631963588e-17,-1.1267667471185329e-17,4.6631080579123845e-17,5.2143220918710936e-17,4.1687653072666785e-17,5.005762504306763e-17,-2.3395489423128558e-17,2.0191139214905418e-17,1.2489236728141242e-17,4.1168224879410776e-17,-1.9972509822841385e-17,-7.046112665882635e-17,4.446028586892014e-17
6,0.7532788864663084,0.7615729581656333,4.27171123723995e-17,3.804896133066188e-17,-1.994867831411454e-17,8.482267888603669e-17,-2.9000208277896487e-17,4.7540469429212007e-17,4.19183955307833e-17,1.7479339446506432e-18,-8.91695257121922e-19,9.432024332010876e-18,1.0676214264514086e-16,-1.0704637232052711e-16,8.229364628894425e-17,-3.9133075150844486e-17,-5.71644471092883e-17,6.318259433856449e-17,5.71160360016906e-17,-3.74751720321768e-17,-3.1403486675638256e-17,-4.859499644460952e-17,-3.5626264811687297e-17,4.19183955307833e-17,5.391955009254138e-17,9.433544905724736e-17,6.900842454757051e-17,-3.9133075150844486e-17,4.7540469429212007e-17,5.346816110555118e-17,1.8297567298021958e-17,-3.9304186464106085e-18,-3.545818800399765e-17,1.0676214264514086e-16
7,0.6101323715100935,0.6233533884659779,-6.09506789956597e-18,4.3462795250569776e-17,-2.9045180054289414e-18,4.232964597853971e-17,-4.476579135126142e-17,3.353605551351984e-17,5.146172135339578e-17,-2.2481590289831346e-17,-1.5476842498628324e-17,3.8152050074010185e-18,8.901359425978848e-17,-9.403685872378891e-17,8.084068346434707e-17,-9.095597831155265e-18,-6.500294434110367e-17,7.525490216377626e-17,5.995829990092516e-17,-1.4316316776609652e-17,-2.6757355713285138e-17,-1.7921529147197828e-17,-2.2018571421546438e-17,5.146172135339578e-17,5.42655925442874e-17,6.281738891177452e-17,7.008944696101377e-17,-9.095597831155265e-18,3.353605551351984e-17,6.869430320993519e-18,1.2597421952197134e-17,-4.462474089144416e-17,-4.763653677574857e-17,8.901359425978848e-17
8,0.7806633819508959,0.7813144786553917,3.662058837710914e-17,-2.164774143132741e-17,-1.0450819308738557e-17,5.363833057309935e-17,-2.0851369342527283e-17,5.186760623835226e-17,3.320726420812761e-17,3.782532197181716e-18,2.0050781891281872e-17,1.249141185679614e-17,6.028355949285987e-17,-9.106804325802172e-17,4.9767471488125163e-17,2.1803631426647922e-17,-1.6656022561163603e-17,8.603385572405286e-17,4.540919070191965e-17,-1.8777645498547287e-17,-4.907763004900607e-17,-7.101922920547317e-17,-3.0326880823866977e-17,3.320726420812761e-17,3.799553723539259e-17,9.926430883907026e-17,7.170294888915288e-17,2.1803631426647922e-17,5.186760623835226e-17,6.797784969218554e-17,6.582503426776498e-17,-3.9359380095700526e-17,-6.478169357479173e-17,6.028355949285987e-17
9,0.53552941907938,0.5400756047471813,3.3974539153278455e-17,9.732179619568884e-18,3.397423459207869e-17,8.711219736015017e-17,-7.700263318025818e-18,3.978222537058449e-17,3.735551825726268e-17,-9.751358188284385e-18,2.122793832144219e-17,5.1930308140089005e-17,5.951850091799802e-17,-1.0179970889623367e-16,6.531534804671313e-17,-3.051050525702473e-17,-1.4197668223532258e-17,4.6914108785806625e-17,5.845515929451929e-17,-7.9702045500717795e-19,4.103625035203711e-18,-8.807666843803535e-18,1.0188089553783916e-17,3.735551825726268e-17,6.736841537076211e-17,6.31051219558279e-17,3.420612543848728e-17,-3.051050525702473e-17,3.978222537058449e-17,5.948692600574955e-17,6.011753438866144e-17,-1.0057259879385188e-17,-5.0370626288101856e-17,5.951850091799802e-17
10,0.5958372192382244,0.5662501881665498,4.037983904693505e-17,1.780067813025419e-17,7.606221167039939e-18,7.174764897137667e-17,-1.8478024248578373e-17,4.373556532017357e-17,4.667062566591522e-17,2.5388426062562857e-17,2.706451535680841e-17,2.6655334350432533e-17,1.0686108464384808e-16,-5.1888984574112956e-17,9.066609974635755e-17,-1.1436087684013517e-17,-5.425372899938052e-17,6.853907316584047e-17,1.0489070655434892e-16,-8.410467791593281e-18,-2.180573518143889e-17,-1.2664507388874837e-17,-1.2793309053050457e-18,4.667062566591522e-17,5.787332958772716e-17,8.6816612795401e-17,6.41345203723336e-17,-1.1436087684013517e-17,4.373556532017357e-17,3.9415052830499444e-17,3.340153711792785e-17,-1.1463213217920838e-17,-4.6996457677715764e-17,1.0686108464384808e-16
11,0.4927423870692855,0.4872220522617888,-1.938260705876867e-18,2.771532810719101e-17,-4.3675435789194226e-18,4.1552013688205906e-17,-2.480803918693849e-17,1.1032762972561359e-17,5.0584347971310304e-17,-1.6081369400916793e-17,-7.579244342942178e-18,-4.41463797078618e-18,4.378975990280738e-17,-6.834874139057537e-17,2.406027670040464e-17,1.0453805236214866e-19,-3.25719671284129e-17,4.805415759416652e-17,2.978202457926816e-17,-4.522369262658614e-18,-3.520479428092985e-18,-1.8838364066657e-18,-1.5891012524250278e-17,5.0584347971310304e-17,4.4755079505136816e-17,5.87728782271052e-17,6.103161805510719e-17,1.0453805236214866e-19,1.1032762972561359e-17,2.4664905924520028e-17,1.650159270366774e-17,-2.8943317057699005e-17,-5.0503265204121807e-17,4.378975990280738e-17
12,0.5306190028040327,0.5429829853496061,1.8892941115470602e-17,2.0157583908393117e-17,9.280310713450706e-18,4.348245445591735e-17,-6.431206943831613e-18,1.1638832013515142e-17,3.863338030905943e-17,-8.659792941059665e-18,-3.6317554518822187e-19,2.924145808132592e-17,5.042118683022396e-17,-5.471329505147962e-17,4.024743232847736e-17,-2.7420641291889397e-17,-4.291281232998173e-17,3.453187690855807e-17,5.578894761358389e-17,-7.638425042849745e-18,-2.6797121741745633e-18,-1.3758948659014793e-17,-1.4307462687620785e-17,3.863338030905943e-17,6.030932998066561e-17,5.3031158890281714e-17,5.4983146600706175e-17,-2.7420641291889397e-17,1.1638832013515142e-17,3.93182065286262e-17,4.560171565461309e-17,-1.8760133132416278e-17,-6.46625808501923e-17,5.042118683022396e-17
13,0.6281518808474978,0.6233103075573584,-5.028968700056597e-19,2.9920165104380616e-17,-1.719893663747275e-17,3.3472410856168227e-17,-2.6615333562122425e-17,8.760955149297496e-19,3.8120630622811306e-17,3.413894456545195e-17,7.533282323191667e-18,1.96033846132746e-17,9.072107192988247e-17,-9.137332749691468e-17,5.255883171039591e-17,-2.119394168183425e-17,-2.868547743944265e-17,4.650140376651288e-17,5.887823834018524e-17,5.337970721980383e-18,1.2202603467009657e-17,-1.4583011082135833e-17,-1.945057381883002e-17,3.8120630622811306e-17,3.127319289778056e-17,6.76308331642911e-17,6.099198605363088e-17,-2.119394168183425e-17,8.760955149297496e-19,3.268784216816561e-17,1.963641303011133e-17,-2.3349833671690436e-17,-7.78715842262564e-17,9.072107192988247e-17
