,zcr_x0,zcr_y0,zcr_z0,zcr_x1,zcr_y1,zcr_z1,zcr_x2,zcr_y2,zcr_z2,zcr_x3,zcr_y3,zcr_z3,zcr_x4,zcr_y4,zcr_z4,zcr_x5,zcr_y5,zcr_z5,#ofcrossing_x,#ofcrossing_y,#ofcrossing_z
2159,0.0244140625,0.0244140625,0.0244140625,0.01611328125,0.0,0.0,0.0390625,0.0390625,0.0400390625,0.01025390625,0.0048828125,0.0048828125,0.009765625,0.009765625,0.009765625,0.0029296875,0.0,0.0,51.0,91.0,21.0
2160,0.0,0.0,0.0009765625,0.001953125,0.001953125,0.001953125,0.01171875,0.021484375,0.029296875,0.0283203125,0.021484375,0.01171875,0.0,0.0,0.0,0.0,0.0,0.0,5.0,69.0,1.0
2161,0.0009765625,0.0087890625,0.0087890625,0.029296875,0.0283203125,0.0205078125,0.033203125,0.05078125,0.06689453125,0.0595703125,0.0458984375,0.0283203125,0.0009765625,0.0009765625,0.0009765625,0.0,0.0,0.0,61.0,163.0,3.0
2162,0.021484375,0.02685546875,0.02685546875,0.01123046875,0.00634765625,0.0009765625,0.0380859375,0.04296875,0.048828125,0.0439453125,0.029296875,0.0244140625,0.0009765625,0.0009765625,0.00439453125,0.0087890625,0.0078125,0.0078125,58.0,139.0,19.0
2163,0.0009765625,0.0009765625,0.0009765625,0.0009765625,0.0009765625,0.0009765625,0.0185546875,0.0322265625,0.0654296875,0.08642578125,0.07470703125,0.06103515625,0.01318359375,0.0205078125,0.0361328125,0.03955078125,0.0341796875,0.02685546875,5.0,192.0,98.0
2164,0.0,0.0,0.0,0.00732421875,0.00732421875,0.00732421875,0.087890625,0.13720703125,0.1708984375,0.16650390625,0.126953125,0.07763671875,0.02734375,0.06494140625,0.07763671875,0.076171875,0.0654296875,0.02783203125,16.0,441.0,191.0
2165,0.0361328125,0.06640625,0.08740234375,0.12841796875,0.10498046875,0.07470703125,0.0,0.0009765625,0.0283203125,0.0419921875,0.0419921875,0.041015625,0.0,0.0,0.00927734375,0.013671875,0.013671875,0.013671875,290.0,87.0,29.0
2166,0.0283203125,0.0546875,0.10302734375,0.1103515625,0.09375,0.0673828125,0.04443359375,0.05859375,0.05859375,0.033203125,0.01806640625,0.00390625,0.013671875,0.021484375,0.0224609375,0.013671875,0.0087890625,0.0009765625,251.0,129.0,47.0
2167,0.0419921875,0.0556640625,0.0751953125,0.048828125,0.041015625,0.02734375,0.005859375,0.0146484375,0.0224609375,0.0283203125,0.0244140625,0.015625,0.0029296875,0.0029296875,0.00390625,0.0029296875,0.001953125,0.001953125,171.0,63.0,11.0
2168,0.0126953125,0.0126953125,0.04150390625,0.0751953125,0.0654296875,0.0654296875,0.0185546875,0.0302734375,0.076171875,0.11328125,0.09619140625,0.0849609375,0.01123046875,0.01953125,0.0498046875,0.08984375,0.07861328125,0.06982421875,161.0,237.0,185.0
2169,0.099609375,0.15185546875,0.1689453125,0.14990234375,0.107421875,0.05517578125,0.0400390625,0.060546875,0.08203125,0.0625,0.0498046875,0.029296875,0.0126953125,0.017578125,0.0244140625,0.0166015625,0.0126953125,0.0078125,425.0,185.0,53.0
2170,0.01953125,0.0283203125,0.029296875,0.0244140625,0.013671875,0.0048828125,0.009765625,0.009765625,0.02880859375,0.05517578125,0.05224609375,0.05224609375,0.0,0.0,0.00634765625,0.03173828125,0.03173828125,0.03173828125,69.0,128.0,66.0
2171,0.0068359375,0.013671875,0.0185546875,0.0166015625,0.013671875,0.0068359375,0.09375,0.1279296875,0.171875,0.1494140625,0.10888671875,0.07470703125,0.06494140625,0.076171875,0.10205078125,0.08984375,0.0615234375,0.0498046875,43.0,416.0,260.0
2172,0.0029296875,0.0048828125,0.01171875,0.01171875,0.009765625,0.0078125,0.0947265625,0.1240234375,0.1806640625,0.17529296875,0.12841796875,0.09912109375,0.0478515625,0.064453125,0.0869140625,0.0908203125,0.06640625,0.0498046875,27.0,458.0,235.0
2173,0.00390625,0.02001953125,0.0341796875,0.037109375,0.0341796875,0.01806640625,0.076171875,0.1123046875,0.14892578125,0.15625,0.11376953125,0.07763671875,0.0478515625,0.0673828125,0.11328125,0.11181640625,0.08984375,0.0703125,79.0,390.0,283.0
2174,0.0048828125,0.005859375,0.0068359375,0.0068359375,0.0029296875,0.001953125,0.10986328125,0.1630859375,0.20166015625,0.17236328125,0.12109375,0.0673828125,0.0791015625,0.099609375,0.111328125,0.072265625,0.0390625,0.0185546875,17.0,474.0,243.0
2175,0.0029296875,0.0029296875,0.01416015625,0.01513671875,0.01416015625,0.01416015625,0.091796875,0.12109375,0.1357421875,0.107421875,0.06640625,0.037109375,0.0166015625,0.021484375,0.029296875,0.0322265625,0.0263671875,0.021484375,36.0,325.0,89.0
2176,0.0,0.001953125,0.001953125,0.001953125,0.001953125,0.0,0.0078125,0.0146484375,0.0146484375,0.0146484375,0.0068359375,0.0,0.00390625,0.0048828125,0.0048828125,0.00390625,0.0009765625,0.0,5.0,31.0,11.0
2177,0.0,0.03564453125,0.0673828125,0.08837890625,0.08837890625,0.052734375,0.0,0.0146484375,0.02734375,0.0439453125,0.0439453125,0.029296875,0.0,0.0009765625,0.001953125,0.009765625,0.009765625,0.0087890625,182.0,91.0,21.0
2178,0.06640625,0.07861328125,0.10302734375,0.072265625,0.04345703125,0.03125,0.04248046875,0.056640625,0.0810546875,0.115234375,0.08935546875,0.0751953125,0.01611328125,0.01953125,0.02685546875,0.05712890625,0.04833984375,0.044921875,226.0,271.0,133.0
2179,0.005859375,0.009765625,0.009765625,0.0087890625,0.005859375,0.001953125,0.08935546875,0.1318359375,0.16845703125,0.1591796875,0.11572265625,0.0732421875,0.04052734375,0.05810546875,0.07470703125,0.07177734375,0.052734375,0.03515625,25.0,421.0,192.0
2180,0.04150390625,0.05712890625,0.06005859375,0.0576171875,0.033203125,0.017578125,0.05029296875,0.07861328125,0.10302734375,0.10009765625,0.08154296875,0.05322265625,0.01025390625,0.02880859375,0.03076171875,0.0390625,0.0322265625,0.013671875,154.0,271.0,88.0
2181,0.02001953125,0.02001953125,0.02001953125,0.0146484375,0.0,0.0,0.04248046875,0.06689453125,0.11328125,0.146484375,0.11376953125,0.0888671875,0.0478515625,0.0625,0.080078125,0.0703125,0.0478515625,0.033203125,42.0,321.0,197.0
2182,0.013671875,0.015625,0.03125,0.037109375,0.0234375,0.021484375,0.08056640625,0.1064453125,0.12939453125,0.1015625,0.06982421875,0.0439453125,0.05078125,0.068359375,0.0888671875,0.09033203125,0.05419921875,0.03662109375,77.0,309.0,216.0
2183,0.0029296875,0.0029296875,0.0205078125,0.0234375,0.0205078125,0.0205078125,0.037109375,0.0576171875,0.0703125,0.0517578125,0.04296875,0.0224609375,0.03173828125,0.0478515625,0.08544921875,0.09765625,0.0830078125,0.06689453125,49.0,165.0,236.0
2184,0.029296875,0.05810546875,0.076171875,0.10302734375,0.07666015625,0.0478515625,0.02197265625,0.03173828125,0.03564453125,0.04345703125,0.02587890625,0.01611328125,0.05322265625,0.09228515625,0.11865234375,0.119140625,0.08935546875,0.05029296875,218.0,99.0,293.0
2185,0.03515625,0.04150390625,0.0498046875,0.0361328125,0.02490234375,0.0185546875,0.02392578125,0.05419921875,0.0908203125,0.09765625,0.0849609375,0.0546875,0.0791015625,0.11181640625,0.14794921875,0.150390625,0.10546875,0.07275390625,124.0,224.0,379.0
2186,0.0244140625,0.044921875,0.0625,0.0498046875,0.0400390625,0.01953125,0.03759765625,0.0576171875,0.0869140625,0.06396484375,0.0537109375,0.03369140625,0.07080078125,0.11181640625,0.14453125,0.1298828125,0.09912109375,0.05810546875,133.0,188.0,349.0
2187,0.02685546875,0.05078125,0.0615234375,0.0634765625,0.04638671875,0.0224609375,0.0244140625,0.03564453125,0.05126953125,0.056640625,0.04150390625,0.0302734375,0.05908203125,0.10302734375,0.140625,0.1611328125,0.12548828125,0.08154296875,151.0,136.0,379.0
2188,0.0234375,0.037109375,0.04248046875,0.0361328125,0.03125,0.017578125,0.05078125,0.0615234375,0.08203125,0.05712890625,0.0458984375,0.03515625,0.08056640625,0.1240234375,0.15869140625,0.1513671875,0.11474609375,0.0712890625,113.0,199.0,401.0
2189,0.0146484375,0.04541015625,0.05712890625,0.0673828125,0.0673828125,0.03662109375,0.04296875,0.0556640625,0.0615234375,0.041015625,0.0302734375,0.017578125,0.0576171875,0.08984375,0.1201171875,0.12451171875,0.1005859375,0.068359375,169.0,151.0,325.0
2190,0.03369140625,0.0478515625,0.06396484375,0.06787109375,0.04248046875,0.0283203125,0.0205078125,0.0380859375,0.0634765625,0.06982421875,0.06689453125,0.04931640625,0.0732421875,0.11181640625,0.1552734375,0.16015625,0.11572265625,0.0771484375,157.0,180.0,388.0
2191,0.0205078125,0.0234375,0.025390625,0.0400390625,0.021484375,0.0185546875,0.0048828125,0.0048828125,0.0068359375,0.01806640625,0.01318359375,0.01318359375,0.05712890625,0.0947265625,0.130859375,0.140625,0.1025390625,0.06494140625,87.0,38.0,328.0
2192,0.0205078125,0.021484375,0.0361328125,0.03466796875,0.02294921875,0.02197265625,0.02099609375,0.02392578125,0.05029296875,0.05224609375,0.0390625,0.03662109375,0.05322265625,0.08837890625,0.11962890625,0.12548828125,0.09912109375,0.06396484375,90.0,125.0,313.0
